Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight,generation_lag_1,generation_lag_2,generation_lag_3,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,humidity_lag_2,humidity_lag_3,solarradiation_lag_1,solarradiation_lag_2,solarradiation_lag_3,cloudcover_lag_1,cloudcover_lag_2,cloudcover_lag_3
2022-07-21 07:00:00,28.0,13.1,13.1,10.1,82.01,0.0,0.0,0.0,0.0,8.6,4.7,333.8,1020.0,0.0,24.1,75,0.3,1,10,Clear,clear-day,Summer,39.61474119198286,1.0,0.0,0.0,11.9,12.3,13.6,89.81,85.28,79.92,3.0,0.0,0.0,0.0,0.0,0.0
2022-07-21 08:00:00,97.0,16.3,16.3,11.2,71.79,0.0,0.0,0.0,0.0,14.8,7.6,337.4,1020.0,0.0,24.1,223,0.8,2,10,Clear,clear-day,Summer,48.33574355149606,28.0,1.0,0.0,13.1,11.9,12.3,82.01,89.81,85.28,75.0,3.0,0.0,0.0,0.0,0.0
2022-07-21 09:00:00,270.0,19.0,19.0,10.4,57.29,0.0,0.0,0.0,0.0,20.2,5.6,352.0,1020.2,0.0,15.5,389,1.4,4,10,Clear,clear-day,Summer,55.47664011919652,97.0,28.0,1.0,16.3,13.1,11.9,71.79,82.01,89.81,223.0,75.0,3.0,0.0,0.0,0.0
2022-07-21 10:00:00,476.0,20.1,20.1,11.2,56.55,0.0,0.0,0.0,0.0,22.0,11.2,334.3,1020.0,0.0,24.1,551,2.0,6,10,Clear,clear-day,Summer,59.6438741866375,270.0,97.0,28.0,19.0,16.3,13.1,57.29,71.79,82.01,389.0,223.0,75.0,0.0,0.0,0.0
2022-07-21 11:00:00,631.0,21.7,21.7,10.1,47.63,0.0,0.0,0.0,0.0,27.0,14.0,331.0,1019.0,0.0,24.1,692,2.5,7,10,Clear,clear-day,Summer,59.47421588744202,476.0,270.0,97.0,20.1,19.0,16.3,56.55,57.29,71.79,551.0,389.0,223.0,0.0,0.0,0.0
2022-07-21 12:00:00,748.0,23.2,23.2,12.3,50.19,0.0,0.0,0.0,0.0,29.9,12.8,336.0,1019.5,0.0,15.5,798,2.9,8,10,Clear,clear-day,Summer,55.033322570158816,631.0,476.0,270.0,21.7,20.1,19.0,47.63,56.55,57.29,692.0,551.0,389.0,0.0,0.0,0.0
2022-07-21 13:00:00,773.0,24.6,24.6,8.4,35.64,0.0,0.0,0.0,0.0,30.2,15.8,339.7,1018.0,0.0,24.1,862,3.1,9,10,Clear,clear-day,Summer,47.73149988650416,748.0,631.0,476.0,23.2,21.7,20.1,50.19,47.63,56.55,798.0,692.0,551.0,0.0,0.0,0.0
2022-07-21 14:00:00,817.0,25.7,25.7,8.6,33.84,0.0,0.0,0.0,0.0,31.7,16.2,346.6,1018.0,0.0,24.1,880,3.2,9,10,Clear,clear-day,Summer,38.92876580610461,773.0,748.0,631.0,24.6,23.2,21.7,35.64,50.19,47.63,862.0,798.0,692.0,0.0,0.0,0.0
2022-07-21 15:00:00,770.0,25.9,25.9,9.6,35.63,0.0,0.0,0.0,0.0,31.7,9.2,352.0,1018.3,0.0,32.2,852,3.1,9,10,Clear,clear-day,Summer,29.481519972935654,817.0,773.0,748.0,25.7,24.6,23.2,33.84,35.64,50.19,880.0,862.0,798.0,0.0,0.0,0.0
2022-07-21 16:00:00,699.0,26.5,26.5,8.5,32.06,0.0,0.0,0.0,0.0,30.2,15.5,346.0,1018.0,0.0,24.1,780,2.8,8,10,Clear,clear-day,Summer,19.91602911450386,770.0,817.0,773.0,25.9,25.7,24.6,35.63,33.84,35.64,852.0,880.0,862.0,0.0,0.0,0.0
2022-07-21 17:00:00,630.0,26.6,26.6,9.0,32.96,0.0,0.0,0.0,0.0,30.2,15.5,340.2,1017.0,0.0,24.1,668,2.4,7,10,Clear,clear-day,Summer,10.612862766415414,699.0,770.0,817.0,26.5,25.9,25.7,32.06,35.63,33.84,780.0,852.0,880.0,0.0,0.0,0.0
2022-07-21 18:00:00,463.0,27.8,27.1,9.9,32.73,0.0,0.0,0.0,0.0,29.5,10.8,330.0,1017.0,0.0,32.2,525,1.9,5,10,Clear,clear-day,Summer,1.9146155721948759,630.0,699.0,770.0,26.6,26.5,25.9,32.96,32.06,35.63,668.0,780.0,852.0,0.0,0.0,0.0
2022-07-21 19:00:00,274.0,26.2,26.2,10.5,37.32,0.0,0.0,0.0,0.0,28.4,13.7,334.0,1017.0,0.0,24.1,364,1.3,4,10,Clear,clear-day,Summer,-5.824496594986601,463.0,630.0,699.0,27.8,26.6,26.5,32.73,32.96,32.06,525.0,668.0,780.0,0.0,0.0,0.0
2022-07-21 20:00:00,98.0,25.0,25.0,12.0,44.27,0.0,0.0,0.0,0.0,25.2,8.6,328.2,1017.0,0.0,24.1,202,0.7,2,10,Clear,clear-day,Summer,-12.192165230669689,274.0,463.0,630.0,26.2,27.8,26.6,37.32,32.73,32.96,364.0,525.0,668.0,0.0,0.0,0.0
2022-07-21 21:00:00,8.0,24.6,24.6,11.7,44.56,0.0,0.0,0.0,0.0,15.1,5.6,328.0,1016.7,0.0,15.5,60,0.2,1,10,Clear,clear-day,Summer,-16.75588340153496,98.0,274.0,463.0,25.0,26.2,27.8,44.27,37.32,32.73,202.0,364.0,525.0,0.0,0.0,0.0
2022-07-22 07:00:00,23.0,17.3,17.3,15.4,88.6,0.0,0.0,0.0,0.0,9.0,5.0,300.4,1017.0,0.0,24.1,68,0.2,1,10,Clear,clear-day,Summer,39.45937637293654,2.0,0.0,0.0,14.5,16.7,17.1,84.98,90.28,88.59,2.0,0.0,0.0,0.0,0.0,0.0
2022-07-22 08:00:00,98.0,19.8,19.8,16.4,80.76,0.0,0.0,0.0,0.0,11.9,6.1,307.6,1017.0,0.0,24.1,209,0.8,2,5,Clear,clear-day,Summer,48.16942561508468,23.0,2.0,0.0,17.3,14.5,16.7,88.6,84.98,90.28,68.0,2.0,0.0,0.0,0.0,0.0
2022-07-22 09:00:00,301.0,22.5,22.5,14.0,58.47,0.0,0.0,0.0,0.0,12.2,1.6,300.0,1017.2,0.0,15.5,370,1.3,4,5,Clear,clear-day,Summer,55.29392491725728,98.0,23.0,2.0,19.8,17.3,14.5,80.76,88.6,84.98,209.0,68.0,2.0,0.0,0.0,0.0
2022-07-22 10:00:00,507.0,23.9,23.9,17.2,66.15,0.0,0.0,0.0,0.0,12.2,5.8,312.8,1018.0,0.0,24.1,526,1.9,5,3,Clear,clear-day,Summer,59.447637721997566,301.0,98.0,23.0,22.5,19.8,17.3,58.47,80.76,88.6,370.0,209.0,68.0,0.0,0.0,0.0
2022-07-22 11:00:00,669.0,25.8,25.8,17.3,59.43,0.0,0.0,0.0,0.0,14.8,6.8,309.8,1017.0,0.0,24.1,663,2.4,7,3,Clear,clear-day,Summer,59.28169095958007,507.0,301.0,98.0,23.9,22.5,19.8,66.15,58.47,80.76,526.0,370.0,209.0,0.0,0.0,0.0
2022-07-22 12:00:00,785.0,27.3,27.6,15.4,48.44,0.0,0.0,0.0,0.0,19.4,8.8,337.0,1016.6,40.0,15.5,770,2.8,8,3,Partially cloudy,partly-cloudy-day,Summer,54.85970147679407,669.0,507.0,301.0,25.8,23.9,22.5,59.43,66.15,58.47,663.0,526.0,370.0,0.0,0.0,0.0
2022-07-22 13:00:00,835.0,28.7,28.8,15.8,45.57,0.0,0.0,0.0,0.0,21.2,10.8,331.6,1017.0,19.3,24.1,836,3.0,8,3,Clear,clear-day,Summer,47.5766364714042,785.0,669.0,507.0,27.3,25.8,23.9,48.44,59.43,66.15,770.0,663.0,526.0,40.0,0.0,0.0
2022-07-22 14:00:00,839.0,29.8,29.5,15.0,40.62,0.0,0.0,0.0,0.0,22.3,11.5,334.0,1017.0,15.2,24.1,857,3.1,9,3,Clear,clear-day,Summer,38.78549931728455,835.0,785.0,669.0,28.7,27.3,25.8,45.57,48.44,59.43,836.0,770.0,663.0,19.3,40.0,0.0
2022-07-22 15:00:00,824.0,30.6,30.4,15.5,40.17,0.0,0.0,0.0,0.0,23.8,5.2,7.0,1015.9,30.0,15.5,832,3.0,8,3,Partially cloudy,partly-cloudy-day,Summer,29.34264622605753,839.0,835.0,785.0,29.8,28.7,27.3,40.62,45.57,48.44,857.0,836.0,770.0,15.2,19.3,40.0
2022-07-22 16:00:00,753.0,30.9,30.1,13.9,35.52,0.0,0.0,0.0,0.0,20.2,10.1,344.9,1015.0,9.5,24.1,762,2.7,8,3,Clear,clear-day,Summer,19.77578547453862,824.0,839.0,835.0,30.6,29.8,28.7,40.17,40.62,45.57,832.0,857.0,836.0,30.0,15.2,19.3
2022-07-22 17:00:00,629.0,31.0,30.1,13.4,34.19,0.0,0.0,0.0,0.0,19.8,10.1,347.4,1015.0,3.0,24.1,652,2.3,7,3,Clear,clear-day,Summer,10.46675549166033,753.0,824.0,839.0,30.9,30.6,29.8,35.52,40.17,40.62,762.0,832.0,857.0,9.5,30.0,15.2
2022-07-22 18:00:00,466.0,31.0,30.4,14.5,36.76,0.0,0.0,0.0,0.0,19.8,6.8,325.0,1014.9,9.4,15.5,513,1.8,5,3,Clear,clear-day,Summer,1.7592396228919234,629.0,753.0,824.0,31.0,30.9,30.6,34.19,35.52,40.17,652.0,762.0,832.0,3.0,9.5,30.0
2022-07-22 19:00:00,274.0,30.1,29.5,14.3,38.17,0.0,0.0,0.0,0.0,18.0,7.9,360.0,1015.0,26.0,24.1,355,1.3,4,3,Partially cloudy,partly-cloudy-day,Summer,-5.991671014905397,466.0,629.0,753.0,31.0,31.0,30.9,36.76,34.19,35.52,513.0,652.0,762.0,9.4,3.0,9.5
2022-07-22 20:00:00,97.0,28.8,28.7,15.2,43.6,0.0,0.0,0.0,0.0,15.1,5.0,44.2,1015.0,58.8,24.1,196,0.7,2,30,Partially cloudy,partly-cloudy-day,Summer,-12.371947551972154,274.0,466.0,629.0,30.1,31.0,31.0,38.17,36.76,34.19,355.0,513.0,652.0,26.0,9.4,3.0
2022-07-22 21:00:00,26.0,27.0,28.0,18.3,58.7,0.0,0.0,0.0,0.0,8.6,2.0,100.0,1015.1,35.5,15.5,51,0.2,1,3,Partially cloudy,partly-cloudy-day,Summer,-16.94695886835679,97.0,274.0,466.0,28.8,30.1,31.0,43.6,38.17,36.76,196.0,355.0,513.0,58.8,26.0,9.4
2022-07-23 07:00:00,28.0,19.2,19.2,13.8,70.92,0.0,0.0,0.0,0.0,10.1,5.8,139.7,1016.0,32.4,24.1,65,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,39.30090787907238,2.0,0.0,0.0,16.6,18.5,18.9,86.61,72.66,72.73,2.0,0.0,0.0,57.7,0.0,1.6
2022-07-23 08:00:00,98.0,21.9,21.9,14.7,63.65,0.0,0.0,0.0,0.0,13.3,7.2,145.3,1016.0,42.0,24.1,205,0.7,2,10,Partially cloudy,partly-cloudy-day,Summer,47.99950083615275,28.0,2.0,0.0,19.2,16.6,18.5,70.92,86.61,72.66,65.0,2.0,0.0,32.4,57.7,0.0
2022-07-23 09:00:00,267.0,23.0,23.0,16.5,66.95,0.0,0.0,0.0,0.0,15.5,7.2,182.0,1015.4,57.7,15.5,365,1.3,4,5,Partially cloudy,partly-cloudy-day,Summer,55.10683926176932,98.0,28.0,2.0,21.9,19.2,16.6,63.65,70.92,86.61,205.0,65.0,2.0,42.0,32.4,57.7
2022-07-23 10:00:00,450.0,24.9,24.9,15.1,54.49,0.0,0.0,0.0,0.0,16.9,7.9,191.6,1016.0,72.6,24.1,520,1.9,5,3,Partially cloudy,partly-cloudy-day,Summer,59.24613017652091,267.0,98.0,28.0,23.0,21.9,19.2,66.95,63.65,70.92,365.0,205.0,65.0,57.7,42.0,32.4
2022-07-23 11:00:00,598.0,26.2,26.2,15.3,51.09,0.0,0.0,0.0,0.0,17.3,9.0,192.3,1016.0,74.3,24.1,657,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,59.08316956173725,450.0,267.0,98.0,24.9,23.0,21.9,54.49,66.95,63.65,520.0,365.0,205.0,72.6,57.7,42.0
2022-07-23 12:00:00,713.0,29.1,28.2,11.7,34.02,0.0,0.0,0.0,0.0,17.3,5.2,221.0,1014.8,62.2,15.5,760,2.7,8,10,Partially cloudy,partly-cloudy-day,Summer,54.67983065624769,598.0,450.0,267.0,26.2,24.9,23.0,51.09,54.49,66.95,657.0,520.0,365.0,74.3,72.6,57.7
2022-07-23 13:00:00,781.0,28.6,28.8,16.3,47.32,0.0,0.0,0.0,0.0,16.2,7.6,204.1,1016.0,73.0,24.1,828,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,47.4156326810852,713.0,598.0,450.0,29.1,26.2,24.9,34.02,51.09,54.49,760.0,657.0,520.0,62.2,74.3,72.6
2022-07-23 14:00:00,814.0,29.7,29.9,16.7,45.55,0.0,0.0,0.0,0.0,15.8,7.2,216.1,1015.0,69.3,24.1,849,3.1,8,30,Partially cloudy,partly-cloudy-day,Summer,38.63628462840477,781.0,713.0,598.0,28.6,29.1,26.2,47.32,34.02,51.09,828.0,760.0,657.0,73.0,62.2,74.3
2022-07-23 15:00:00,782.0,31.9,31.4,14.7,35.26,0.0,0.0,0.0,0.0,15.1,5.6,281.0,1013.5,57.8,32.2,824,3.0,8,30,Partially cloudy,partly-cloudy-day,Summer,29.197964505084197,814.0,781.0,713.0,29.7,28.6,29.1,45.55,47.32,34.02,849.0,828.0,760.0,69.3,73.0,62.2
2022-07-23 16:00:00,706.0,31.9,31.8,15.9,38.17,0.0,0.0,0.0,0.0,15.8,7.6,289.2,1014.0,15.9,24.1,755,2.7,8,30,Clear,clear-day,Summer,19.629794130747538,782.0,814.0,781.0,31.9,29.7,28.6,35.26,45.55,47.32,824.0,849.0,828.0,57.8,69.3,73.0
2022-07-23 17:00:00,589.0,32.2,31.7,14.8,34.97,0.0,0.0,0.0,0.0,17.3,8.6,300.5,1013.0,35.5,24.1,643,2.3,6,10,Partially cloudy,partly-cloudy-day,Summer,10.314886959717397,706.0,782.0,814.0,31.9,31.9,29.7,38.17,35.26,45.55,755.0,824.0,849.0,15.9,57.8,69.3
2022-07-23 18:00:00,439.0,32.2,31.5,14.2,33.69,0.0,0.0,0.0,0.0,21.6,5.2,334.0,1012.2,48.9,32.2,509,1.8,5,10,Partially cloudy,partly-cloudy-day,Summer,1.598048464812334,589.0,706.0,782.0,32.2,31.9,31.9,34.97,38.17,35.26,643.0,755.0,824.0,35.5,15.9,57.8
2022-07-23 19:00:00,258.0,31.1,30.3,13.8,34.89,0.0,0.0,0.0,0.0,22.0,9.7,321.1,1013.0,7.2,24.1,320,1.2,3,10,Clear,clear-day,Summer,-6.1647790664188,439.0,589.0,706.0,32.2,32.2,31.9,33.69,34.97,38.17,509.0,643.0,755.0,48.9,35.5,15.9
2022-07-23 20:00:00,94.0,29.6,29.4,15.5,42.44,0.0,0.0,0.0,0.0,18.0,5.8,336.1,1013.0,0.9,24.1,160,0.6,2,10,Clear,clear-day,Summer,-12.557729424722373,258.0,439.0,589.0,31.1,32.2,32.2,34.89,33.69,34.97,320.0,509.0,643.0,7.2,48.9,35.5
2022-07-23 21:00:00,23.0,26.5,26.5,17.8,58.98,0.0,0.0,0.0,0.0,10.1,0.0,345.4,1012.3,57.8,15.5,52,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-17.144005033754972,94.0,258.0,439.0,29.6,31.1,32.2,42.44,34.89,33.69,160.0,320.0,509.0,0.9,7.2,48.9
2022-07-24 07:00:00,26.0,20.3,20.3,17.6,84.49,0.0,0.0,0.0,0.0,29.2,15.8,328.4,1014.0,100.0,19.2,44,0.2,0,10,Overcast,cloudy,Summer,39.1393895293538,1.0,0.0,0.0,17.7,20.7,20.8,92.36,82.95,82.96,0.0,0.0,0.0,71.1,100.0,100.0
2022-07-24 08:00:00,94.0,20.3,20.3,17.8,85.56,0.0,0.0,0.0,0.0,29.2,12.6,318.9,1014.0,87.5,24.1,125,0.5,1,10,Partially cloudy,partly-cloudy-day,Summer,47.8260235104062,26.0,1.0,0.0,20.3,17.7,20.7,84.49,92.36,82.95,44.0,0.0,0.0,100.0,71.1,100.0
2022-07-24 09:00:00,260.0,19.9,19.9,17.7,87.15,7.336,100.0,0.0,0.0,25.9,8.8,322.0,1015.6,91.1,15.5,256,0.9,3,10,"Rain, Overcast",rain,Summer,54.91544306851032,94.0,26.0,1.0,20.3,20.3,17.7,85.56,84.49,92.36,125.0,44.0,0.0,87.5,100.0,71.1
2022-07-24 10:00:00,433.0,21.3,21.3,17.7,79.95,0.0,0.0,0.0,0.0,29.2,15.5,314.7,1016.0,93.7,24.1,405,1.5,4,10,Overcast,cloudy,Summer,59.039423209300956,260.0,94.0,26.0,19.9,20.3,20.3,87.15,85.56,84.49,256.0,125.0,44.0,91.1,87.5,100.0
2022-07-24 11:00:00,527.0,22.0,22.0,17.4,75.16,0.0,0.0,0.0,0.0,30.2,15.8,313.4,1016.0,90.2,24.1,505,1.8,5,10,Overcast,cloudy,Summer,58.87871995205067,433.0,260.0,94.0,21.3,19.9,20.3,79.95,87.15,85.56,405.0,256.0,125.0,93.7,91.1,87.5
2022-07-24 12:00:00,695.0,20.5,20.5,17.9,84.81,0.0,0.0,0.0,0.0,36.0,10.8,309.0,1016.6,91.1,15.5,629,2.3,6,10,Overcast,cloudy,Summer,54.49375918010338,527.0,433.0,260.0,22.0,21.3,19.9,75.16,79.95,87.15,505.0,405.0,256.0,90.2,93.7,91.1
2022-07-24 13:00:00,729.0,22.5,22.5,17.0,71.08,0.0,0.0,0.0,0.0,36.7,18.0,311.4,1016.0,77.2,24.1,570,2.1,6,10,Partially cloudy,partly-cloudy-day,Summer,47.24851527804845,695.0,527.0,433.0,20.5,22.0,21.3,84.81,75.16,79.95,629.0,505.0,405.0,91.1,90.2,93.7
2022-07-24 14:00:00,763.0,23.7,23.7,16.1,62.43,0.0,0.0,0.0,0.0,34.9,18.7,313.4,1016.0,90.7,24.1,753,2.7,8,10,Overcast,cloudy,Summer,38.48114032758249,729.0,695.0,527.0,22.5,20.5,22.0,71.08,84.81,75.16,570.0,629.0,505.0,77.2,91.1,90.2
2022-07-24 15:00:00,579.0,23.3,23.3,16.1,63.95,0.0,0.0,0.0,0.0,40.3,20.5,313.9,1016.0,83.2,24.1,549,2.0,5,10,Partially cloudy,partly-cloudy-day,Summer,29.047498006221314,763.0,729.0,695.0,23.7,22.5,20.5,62.43,71.08,84.81,753.0,570.0,629.0,90.7,77.2,91.1
2022-07-24 16:00:00,543.0,24.0,24.0,13.7,52.53,0.0,0.0,0.0,0.0,38.2,20.2,318.3,1016.0,53.8,24.1,558,2.0,6,10,Partially cloudy,partly-cloudy-day,Summer,19.47808304291012,579.0,763.0,729.0,23.3,23.7,22.5,63.95,62.43,71.08,549.0,753.0,570.0,83.2,90.7,77.2
2022-07-24 17:00:00,504.0,23.7,23.7,12.1,48.17,0.0,0.0,0.0,0.0,39.2,20.2,320.1,1017.0,60.2,24.1,588,2.1,6,10,Partially cloudy,partly-cloudy-day,Summer,10.157306064569694,543.0,579.0,763.0,24.0,23.3,23.7,52.53,63.95,62.43,558.0,549.0,753.0,53.8,83.2,90.7
2022-07-24 18:00:00,160.0,23.7,23.7,12.2,48.34,0.0,0.0,0.0,0.0,38.9,12.4,309.0,1016.1,46.6,32.2,516,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,1.4311779078170566,504.0,543.0,579.0,23.7,24.0,23.3,48.17,52.53,63.95,588.0,558.0,549.0,60.2,53.8,83.2
2022-07-24 19:00:00,175.0,23.0,23.0,10.7,45.8,0.0,0.0,0.0,0.0,37.8,18.7,321.8,1016.0,61.2,24.1,358,1.3,4,10,Partially cloudy,partly-cloudy-day,Summer,-6.343779412755166,160.0,504.0,543.0,23.7,23.7,24.0,48.34,48.17,52.53,516.0,588.0,558.0,46.6,60.2,53.8
2022-07-24 20:00:00,79.0,21.4,21.4,11.7,53.95,0.0,0.0,0.0,0.0,38.5,15.1,334.6,1017.0,28.5,24.1,195,0.7,2,10,Partially cloudy,partly-cloudy-day,Summer,-12.749461070725227,175.0,160.0,504.0,23.0,23.7,23.7,45.8,48.34,48.17,358.0,516.0,588.0,61.2,46.6,60.2
2022-07-24 21:00:00,14.0,20.9,20.9,12.3,57.9,3.061,100.0,0.0,0.0,27.7,5.6,323.0,1016.9,40.0,15.5,55,0.2,1,10,"Rain, Partially cloudy",rain,Summer,-17.346963460209437,79.0,175.0,160.0,21.4,23.0,23.7,53.95,45.8,48.34,195.0,358.0,516.0,28.5,61.2,46.6
2022-07-25 07:00:00,18.0,14.4,14.4,13.1,91.9,0.0,0.0,0.0,0.0,9.4,5.0,309.9,1018.0,3.1,24.1,46,0.2,0,10,Clear,clear-day,Summer,38.974882785611065,1.0,0.0,0.0,12.4,13.5,13.8,90.91,93.67,92.47,1.0,0.0,0.0,46.6,16.1,8.9
2022-07-25 08:00:00,86.0,16.5,16.5,13.9,84.61,0.0,0.0,0.0,0.0,12.2,6.5,301.5,1018.0,99.4,24.1,144,0.5,1,10,Overcast,cloudy,Summer,47.649047816302925,18.0,1.0,0.0,14.4,12.4,13.5,91.9,90.91,93.67,46.0,1.0,0.0,3.1,46.6,16.1
2022-07-25 09:00:00,120.0,18.1,18.1,14.0,77.05,0.0,0.0,0.0,0.0,14.4,4.0,10.0,1018.1,30.0,15.5,334,1.2,3,10,Partially cloudy,partly-cloudy-day,Summer,54.719794545832016,86.0,18.0,1.0,16.5,14.4,12.4,84.61,91.9,90.91,144.0,46.0,1.0,99.4,3.1,46.6
2022-07-25 10:00:00,96.0,19.9,19.9,14.4,70.6,0.0,0.0,0.0,0.0,17.3,9.0,322.1,1018.0,51.9,24.1,522,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,58.82758647866956,120.0,86.0,18.0,18.1,16.5,14.4,77.05,84.61,91.9,334.0,144.0,46.0,30.0,99.4,3.1
2022-07-25 11:00:00,277.0,21.0,21.0,13.6,62.63,0.0,0.0,0.0,0.0,22.3,11.5,326.5,1018.0,52.6,24.1,667,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,58.6684096883034,96.0,120.0,86.0,19.9,18.1,16.5,70.6,77.05,84.61,522.0,334.0,144.0,51.9,30.0,99.4
2022-07-25 12:00:00,146.0,22.0,22.0,12.9,56.17,0.0,0.0,0.0,0.0,23.0,9.2,288.0,1017.2,60.0,15.5,774,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,54.3015272444848,277.0,96.0,120.0,21.0,19.9,18.1,62.63,70.6,77.05,667.0,522.0,334.0,52.6,51.9,30.0
2022-07-25 13:00:00,590.0,23.4,23.4,12.7,51.02,0.0,0.0,0.0,0.0,23.4,11.5,330.0,1017.0,61.5,24.1,841,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,47.075306545610665,146.0,277.0,96.0,22.0,21.0,19.9,56.17,62.63,70.6,774.0,667.0,522.0,60.0,52.6,51.9
2022-07-25 14:00:00,536.0,24.4,24.4,12.1,46.19,0.0,0.0,0.0,0.0,22.3,11.2,329.7,1016.0,60.9,24.1,862,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,38.320076640527446,590.0,146.0,277.0,23.4,22.0,21.0,51.02,56.17,62.63,841.0,774.0,667.0,61.5,60.0,52.6
2022-07-25 15:00:00,674.0,24.5,24.5,13.5,50.23,0.0,0.0,0.0,0.0,21.6,9.2,297.0,1015.7,57.7,32.2,836,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,28.891244168827964,536.0,590.0,146.0,24.4,23.4,22.0,46.19,51.02,56.17,862.0,841.0,774.0,60.9,61.5,60.0
2022-07-25 16:00:00,700.0,25.1,25.1,11.2,41.74,0.0,0.0,0.0,0.0,19.1,9.4,325.3,1015.0,75.5,24.1,765,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,19.32064509294012,674.0,536.0,590.0,24.5,24.4,23.4,50.23,46.19,51.02,836.0,862.0,841.0,57.7,60.9,61.5
2022-07-25 17:00:00,621.0,25.1,25.1,10.8,40.64,0.0,0.0,0.0,0.0,18.4,9.4,324.6,1015.0,82.5,24.1,655,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,9.993976566783203,700.0,674.0,536.0,25.1,24.5,24.4,41.74,50.23,46.19,765.0,836.0,862.0,75.5,57.7,60.9
2022-07-25 18:00:00,485.0,25.7,25.7,12.4,43.81,0.0,0.0,0.0,0.0,18.0,7.2,316.0,1014.1,46.6,32.2,514,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,1.2584264030682897,621.0,700.0,674.0,25.1,25.1,24.5,40.64,41.74,50.23,655.0,765.0,836.0,82.5,75.5,57.7
2022-07-25 19:00:00,280.0,24.6,24.6,10.7,41.6,0.0,0.0,0.0,0.0,16.9,7.6,327.1,1014.0,55.0,24.1,354,1.3,4,10,Partially cloudy,partly-cloudy-day,Summer,-6.528628551643747,485.0,621.0,700.0,25.7,25.1,25.1,43.81,40.64,41.74,514.0,655.0,765.0,46.6,82.5,75.5
2022-07-25 20:00:00,91.0,23.5,23.5,12.0,48.44,0.0,0.0,0.0,0.0,14.0,4.7,329.8,1014.0,14.1,24.1,192,0.7,2,10,Clear,clear-day,Summer,-12.9470906438999,280.0,485.0,621.0,24.6,25.7,25.1,41.6,43.81,40.64,354.0,514.0,655.0,55.0,46.6,82.5
2022-07-25 21:00:00,25.0,21.8,21.8,14.5,63.3,0.0,0.0,0.0,0.0,7.9,3.6,83.0,1013.7,41.8,15.5,53,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-17.555773739187472,91.0,280.0,485.0,23.5,24.6,25.7,48.44,41.6,43.81,192.0,354.0,514.0,14.1,55.0,46.6
2022-07-26 07:00:00,15.0,14.8,14.8,11.7,81.69,0.0,0.0,0.0,0.0,11.2,6.1,106.2,1012.0,4.4,24.1,61,0.2,1,10,Clear,clear-day,Summer,38.807430539924596,2.0,0.0,0.0,13.4,14.2,14.7,78.32,83.8,82.22,1.0,0.0,0.0,40.0,0.0,6.9
2022-07-26 08:00:00,89.0,17.6,17.6,12.3,71.09,0.0,0.0,0.0,0.0,14.8,7.9,113.9,1012.0,1.3,24.1,204,0.7,2,10,Clear,clear-day,Summer,47.468621338994545,15.0,2.0,0.0,14.8,13.4,14.2,81.69,78.32,83.8,61.0,1.0,0.0,4.4,40.0,0.0
2022-07-26 09:00:00,284.0,20.7,20.7,14.0,65.39,0.0,0.0,0.0,0.0,17.3,14.0,161.0,1010.7,35.5,15.5,366,1.3,4,10,Partially cloudy,partly-cloudy-day,Summer,54.519951149966374,89.0,15.0,2.0,17.6,14.8,13.4,71.09,81.69,78.32,204.0,61.0,1.0,1.3,4.4,40.0
2022-07-26 10:00:00,487.0,23.1,23.1,12.3,50.61,0.0,0.0,0.0,0.0,20.9,10.8,150.9,1011.0,0.0,24.1,525,1.9,5,10,Clear,clear-day,Summer,58.610690630136034,284.0,89.0,15.0,20.7,17.6,14.8,65.39,71.09,81.69,366.0,204.0,61.0,35.5,1.3,4.4
2022-07-26 11:00:00,612.0,25.0,25.0,12.1,44.56,0.0,0.0,0.0,0.0,24.8,12.6,158.3,1010.0,0.0,24.1,663,2.4,7,10,Clear,clear-day,Summer,58.45230886481312,487.0,284.0,89.0,23.1,20.7,17.6,50.61,65.39,71.09,525.0,366.0,204.0,0.0,35.5,1.3
2022-07-26 12:00:00,657.0,25.6,25.6,14.0,48.73,0.0,0.0,0.0,0.0,25.2,12.4,166.0,1009.6,62.2,15.5,770,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,54.10318875169899,612.0,487.0,284.0,25.0,23.1,20.7,44.56,50.61,65.39,663.0,525.0,366.0,0.0,0.0,35.5
