Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight
2022-06-29 10:00:00,474.0,28.2,28.1,14.9,44.28,0.0,0.0,0.0,0.0,17.3,8.6,179.7,1017.0,88.2,24.1,567,2.0,6,10,Partially cloudy,partly-cloudy-day,Summer,62.500950916446826
2022-06-29 11:00:00,632.0,30.6,29.9,14.0,36.37,0.0,0.0,0.0,0.0,19.8,9.7,184.5,1017.0,53.2,24.1,699,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,62.08297007201223
2022-06-29 12:00:00,742.0,29.8,29.6,15.0,40.54,0.0,0.0,0.0,0.0,22.0,7.2,187.0,1016.1,30.0,32.2,800,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,57.21254872869912
2022-06-29 13:00:00,728.0,32.0,30.6,11.6,28.7,0.0,0.0,0.0,0.0,21.6,9.4,182.1,1016.0,54.5,24.1,861,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.5628009113925
2022-06-29 14:00:00,721.0,33.3,31.7,11.0,25.63,0.0,0.0,0.0,0.0,18.4,9.0,157.5,1016.0,61.7,24.1,879,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.56734901858844
2022-06-29 15:00:00,757.0,32.2,31.2,12.9,30.9,0.0,0.0,0.0,0.0,19.4,7.2,238.0,1015.1,71.1,32.2,851,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,31.05780431019524
2022-06-29 16:00:00,738.0,33.9,32.4,11.6,25.79,0.0,0.0,0.0,0.0,15.5,7.2,193.9,1015.0,70.2,24.1,783,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,21.52816629834654
2022-06-29 17:00:00,627.0,33.8,32.4,11.9,26.46,0.0,0.0,0.0,0.0,15.1,5.0,174.5,1014.0,42.8,24.1,674,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,12.336740189777425
2022-06-29 18:00:00,433.0,32.8,32.2,14.3,32.79,0.0,0.0,0.0,0.0,11.9,5.6,204.0,1013.2,35.5,32.2,536,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,3.810220681710382
2022-06-29 19:00:00,280.0,33.0,31.7,12.0,27.85,0.0,0.0,0.0,0.0,8.3,2.2,137.9,1013.0,19.7,24.1,382,1.4,4,30,Clear,clear-day,Summer,-3.7092979484767588
2022-06-29 20:00:00,105.0,31.8,30.7,12.8,31.41,0.0,0.0,0.0,0.0,6.5,3.2,93.6,1014.0,11.2,24.1,225,0.8,2,60,Clear,clear-day,Summer,-9.832447492955495
2022-06-29 21:00:00,24.0,29.0,29.5,17.0,48.42,0.0,0.0,0.0,0.0,6.5,0.0,82.6,1013.1,35.5,15.5,85,0.3,1,30,Partially cloudy,partly-cloudy-day,Summer,-14.156696637395777
2022-06-29 22:00:00,1.0,25.8,25.8,16.0,54.72,0.0,0.0,0.0,0.0,6.5,4.3,70.2,1014.0,0.0,24.1,6,0.0,0,10,Clear,clear-night,Summer,-16.32518189558802
2022-06-30 06:00:00,8.0,17.6,17.6,16.2,91.13,0.0,0.0,0.0,0.0,7.6,0.0,68.4,1014.5,35.5,10.0,12,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.61055731184885
2022-06-30 07:00:00,65.0,20.7,20.7,17.0,79.36,0.0,0.0,0.0,0.0,7.9,4.3,68.9,1014.0,82.6,24.1,106,0.4,1,3,Partially cloudy,partly-cloudy-day,Summer,42.07085152514854
2022-06-30 08:00:00,163.0,23.5,23.5,17.5,69.06,0.0,0.0,0.0,0.0,10.1,5.0,74.0,1014.0,100.0,24.1,251,0.9,3,3,Overcast,cloudy,Summer,50.9085263943722
2022-06-30 09:00:00,332.0,27.4,28.3,17.7,55.5,0.0,0.0,0.0,0.0,13.3,3.6,212.0,1013.8,34.5,15.5,409,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.20812507401228
2022-06-30 10:00:00,468.0,28.2,29.1,18.2,54.62,0.0,0.0,0.0,0.0,15.1,7.6,70.2,1015.0,71.9,24.1,555,2.0,6,30,Partially cloudy,partly-cloudy-day,Summer,62.43625019067437
2022-06-30 11:00:00,619.0,30.4,30.7,17.0,44.59,0.0,0.0,0.0,0.0,20.9,10.4,66.4,1015.0,19.6,24.1,627,2.3,6,30,Clear,clear-day,Summer,62.03507378296088
2022-06-30 12:00:00,730.0,32.3,32.0,15.3,35.92,0.0,0.0,0.0,0.0,25.6,9.2,99.0,1013.8,40.0,15.5,779,2.8,8,30,Partially cloudy,partly-cloudy-day,Summer,57.18247060666284
2022-06-30 13:00:00,759.0,33.7,32.9,13.9,30.32,0.0,0.0,0.0,0.0,26.3,13.3,76.3,1014.0,43.9,24.1,853,3.1,9,30,Partially cloudy,partly-cloudy-day,Summer,49.54445203508469
2022-06-30 14:00:00,779.0,33.8,32.9,13.6,29.57,0.1,100.0,0.0,0.0,28.8,13.3,85.7,1014.0,32.8,24.1,867,3.1,9,30,"Rain, Partially cloudy",rain,Summer,40.55472770359894
2022-06-30 15:00:00,536.0,33.2,32.7,14.7,32.68,0.0,0.0,0.0,0.0,26.3,7.2,93.0,1013.1,55.5,32.2,798,2.9,8,30,Partially cloudy,partly-cloudy-day,Summer,31.046684559657777
2022-06-30 16:00:00,586.0,33.7,33.3,15.2,32.98,0.0,0.0,0.0,0.0,29.5,15.1,71.3,1013.0,89.1,24.1,764,2.8,8,30,Partially cloudy,partly-cloudy-day,Summer,21.51555291061492
2022-06-30 17:00:00,583.0,33.2,32.7,14.9,33.27,0.1,100.0,0.0,0.0,29.5,12.2,75.5,1013.0,100.0,24.1,668,2.4,7,30,"Rain, Overcast",rain,Summer,12.320286391428818
2022-06-30 18:00:00,452.0,33.1,32.7,15.2,34.18,0.0,0.0,0.0,0.0,23.8,10.8,117.0,1012.5,40.0,32.2,531,1.9,5,30,Partially cloudy,partly-cloudy-day,Summer,3.7879097808291804
2022-06-30 19:00:00,268.0,32.1,31.4,14.3,34.05,0.0,0.0,0.0,0.0,19.4,9.4,91.7,1013.0,91.3,24.1,375,1.3,4,60,Overcast,cloudy,Summer,-3.7392513992318284
2022-06-30 20:00:00,103.0,31.1,30.6,14.8,37.23,0.0,0.0,0.0,0.0,17.3,7.2,76.6,1014.0,100.0,24.1,190,0.7,2,60,Overcast,cloudy,Summer,-9.871457655483955
2022-06-30 21:00:00,29.0,29.4,30.1,17.6,49.11,0.0,0.0,0.0,0.0,13.0,5.2,93.0,1013.3,30.0,15.5,81,0.3,1,60,Partially cloudy,partly-cloudy-day,Summer,-14.205506608578654
2022-06-30 22:00:00,3.0,26.8,27.3,16.2,52.24,0.0,0.0,0.0,0.0,15.1,8.6,76.1,1015.0,100.0,24.1,5,0.0,0,30,Overcast,cloudy,Summer,-16.38349273740471
2022-07-01 06:00:00,7.0,20.3,20.3,16.9,80.71,0.0,0.0,0.0,0.0,18.7,3.6,67.0,1015.5,40.0,15.5,11,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.533000088539104
2022-07-01 07:00:00,39.0,21.4,21.4,17.9,80.46,0.0,0.0,0.0,0.0,19.4,10.8,95.6,1016.0,6.1,24.1,104,0.4,1,10,Clear,clear-day,Summer,41.99277985175838
2022-07-01 08:00:00,121.0,23.3,23.3,18.3,73.5,0.0,0.0,0.0,0.0,22.0,11.5,101.9,1016.0,30.1,24.1,248,0.9,2,3,Partially cloudy,partly-cloudy-day,Summer,50.82969285044849
2022-07-01 09:00:00,289.0,26.0,26.0,17.4,59.07,0.0,0.0,0.0,0.0,23.0,12.0,128.0,1015.5,46.6,15.5,408,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.12995654471439
2022-07-01 10:00:00,459.0,27.2,28.1,18.3,58.27,0.0,0.0,0.0,0.0,23.0,11.9,114.7,1016.0,2.3,24.1,561,2.0,6,10,Clear,clear-day,Summer,62.36497331445922
2022-07-01 11:00:00,601.0,29.1,30.0,18.2,51.84,0.0,0.0,0.0,0.0,24.5,12.6,118.4,1016.0,9.0,24.1,695,2.5,7,10,Clear,clear-day,Summer,61.98028194853159
2022-07-01 12:00:00,681.0,30.6,30.3,15.0,38.85,0.0,0.0,0.0,0.0,27.0,14.8,93.0,1014.9,62.2,32.2,798,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,57.145893516932745
2022-07-01 13:00:00,655.0,31.2,31.2,16.2,40.49,0.0,0.0,0.0,0.0,27.7,14.4,122.8,1015.0,62.3,24.1,862,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.520117236815146
2022-07-01 14:00:00,539.0,32.0,31.6,15.2,36.29,0.0,0.0,0.0,0.0,28.1,14.0,124.7,1015.0,66.2,24.1,881,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.53644408055527
2022-07-01 15:00:00,451.0,32.3,32.1,15.7,37.01,0.0,0.0,0.0,0.0,28.1,16.0,118.0,1013.8,51.1,32.2,838,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,31.03001883840667
2022-07-01 16:00:00,583.0,32.5,31.9,14.7,34.16,0.0,0.0,0.0,0.0,28.8,14.8,110.8,1015.0,67.6,24.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,21.497346731861263
2022-07-01 17:00:00,466.0,32.3,31.7,14.7,34.55,0.0,0.0,0.0,0.0,29.2,14.8,109.4,1014.0,59.2,24.1,672,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,12.298072251749216
2022-07-01 18:00:00,398.0,32.2,32.2,16.3,38.53,0.0,0.0,0.0,0.0,28.8,12.4,124.0,1013.1,40.0,32.2,520,1.9,5,30,Partially cloudy,partly-cloudy-day,Summer,3.7595998821474574
2022-07-01 19:00:00,257.0,31.2,30.9,15.4,38.47,0.0,0.0,0.0,0.0,28.8,15.5,117.3,1014.0,91.5,24.1,339,1.2,3,30,Overcast,cloudy,Summer,-3.7755017938356583
2022-07-01 20:00:00,103.0,30.5,30.1,15.0,39.02,0.0,0.0,0.0,0.0,28.8,13.3,115.6,1015.0,30.8,24.1,216,0.8,2,30,Partially cloudy,partly-cloudy-day,Summer,-9.917034604710146
2022-07-01 21:00:00,31.0,29.0,29.0,15.6,44.26,0.0,0.0,0.0,0.0,24.5,10.8,103.0,1013.8,40.0,15.5,83,0.3,1,10,Partially cloudy,partly-cloudy-day,Summer,-14.261065947881205
2022-07-01 22:00:00,1.0,26.1,26.1,15.9,53.41,0.0,0.0,0.0,0.0,19.8,11.2,95.9,1015.0,8.0,24.1,5,0.0,0,10,Clear,clear-night,Summer,-16.448576263833488
2022-07-02 06:00:00,6.0,20.3,20.3,10.9,54.72,0.0,0.0,0.0,0.0,21.6,5.2,330.0,1017.0,57.8,15.5,11,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.45128094146863
2022-07-02 07:00:00,32.0,22.7,22.7,14.5,59.84,0.0,0.0,0.0,0.0,22.3,11.9,114.9,1017.0,73.7,24.1,105,0.4,1,10,Partially cloudy,partly-cloudy-day,Summer,41.91038034970198
2022-07-02 08:00:00,109.0,24.2,24.2,14.7,55.38,0.0,0.0,0.0,0.0,24.5,13.3,138.1,1018.0,60.0,24.1,251,0.9,3,10,Partially cloudy,partly-cloudy-day,Summer,50.746067591716944
2022-07-02 09:00:00,297.0,23.7,23.7,16.2,62.73,0.0,0.0,0.0,0.0,26.3,12.4,187.0,1017.6,57.8,15.5,410,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.04618596663642
2022-07-02 10:00:00,468.0,27.0,27.4,15.7,50.01,0.0,0.0,0.0,0.0,27.0,12.6,176.2,1018.0,37.9,24.1,560,2.0,6,3,Partially cloudy,partly-cloudy-day,Summer,62.28716696616879
2022-07-02 11:00:00,632.0,28.5,28.9,16.8,49.14,0.0,0.0,0.0,0.0,24.1,9.4,194.2,1018.0,46.2,24.1,690,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,61.91859951716511
2022-07-02 12:00:00,739.0,25.5,25.5,17.5,61.24,0.0,0.0,0.0,0.0,18.7,7.2,173.0,1018.4,90.0,15.5,790,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,57.102784799875124
2022-07-02 13:00:00,674.0,30.4,31.2,18.0,47.5,0.0,0.0,0.0,0.0,17.6,7.2,232.0,1018.0,72.6,24.1,851,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.48974359772384
2022-07-02 14:00:00,703.0,28.7,30.0,19.2,56.48,0.0,0.0,0.0,0.0,23.8,11.2,267.3,1019.0,100.0,24.1,833,3.0,8,10,Overcast,cloudy,Summer,40.51244280028337
2022-07-02 15:00:00,706.0,31.1,30.6,14.7,36.99,0.0,0.0,0.0,0.0,21.6,14.4,270.0,1017.5,90.0,20.0,799,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,31.00775264171711
2022-07-02 16:00:00,625.0,28.0,28.9,18.1,54.92,0.0,0.0,0.0,0.0,29.9,15.5,289.9,1019.0,100.0,24.1,763,2.7,8,30,Overcast,cloudy,Summer,21.47350194087419
2022-07-02 17:00:00,642.0,27.3,28.3,18.4,58.3,0.0,0.0,0.0,0.0,31.0,15.8,303.3,1019.0,100.0,24.1,608,2.2,6,30,Overcast,cloudy,Summer,12.270067244457122
2022-07-02 18:00:00,437.0,23.5,23.5,15.5,60.93,0.0,0.0,0.0,0.0,31.3,14.4,294.0,1019.9,91.1,15.5,215,0.8,2,30,Overcast,cloudy,Summer,3.7253105449407213
2022-07-02 19:00:00,261.0,24.0,24.0,19.9,77.86,0.0,0.0,0.0,0.0,34.9,14.4,315.1,1020.0,100.0,16.5,119,0.4,1,10,Overcast,cloudy,Summer,-3.8180696932015867
2022-07-02 20:00:00,93.0,22.7,22.7,20.0,84.75,0.0,0.0,0.0,0.0,27.0,10.4,323.2,1021.0,58.3,15.7,108,0.4,1,10,Partially cloudy,partly-cloudy-day,Summer,-9.969186295757423
2022-07-02 21:00:00,27.0,22.2,22.2,16.5,70.25,6.237,100.0,0.0,0.0,21.6,9.2,312.0,1020.5,91.1,15.5,41,0.1,0,3,"Rain, Overcast",rain,Summer,-14.323368593813933
2022-07-02 22:00:00,2.0,20.9,20.9,19.3,90.57,0.0,0.0,0.0,0.0,23.4,12.6,335.1,1022.0,90.7,22.0,3,0.0,0,3,Overcast,cloudy,Summer,-16.520411418784747
2022-07-03 06:00:00,11.0,17.6,17.6,15.1,85.29,0.0,0.0,0.0,0.0,16.9,5.2,316.0,1020.7,91.1,6.7,2,0.0,0,10,Overcast,cloudy,Summer,32.36548050465086
2022-07-03 07:00:00,41.0,19.0,19.0,17.4,90.44,0.0,0.0,0.0,0.0,17.6,9.4,314.2,1020.0,91.6,24.1,14,0.1,0,10,Overcast,cloudy,Summer,41.823735211695144
2022-07-03 08:00:00,118.0,19.5,19.5,17.5,88.22,0.0,0.0,0.0,0.0,20.2,10.8,324.4,1020.0,94.7,24.1,46,0.2,0,10,Overcast,cloudy,Summer,50.6577285424788
2022-07-03 09:00:00,295.0,19.0,19.0,15.1,77.91,0.555,100.0,0.0,0.0,22.7,3.6,252.0,1020.5,95.5,15.5,96,0.3,1,10,"Rain, Overcast",rain,Summer,57.95688243342268
2022-07-03 10:00:00,496.0,20.9,20.9,18.0,83.5,0.0,0.0,0.0,0.0,19.1,9.7,349.3,1021.0,91.5,24.1,148,0.5,1,10,Overcast,cloudy,Summer,62.202882855053105
2022-07-03 11:00:00,532.0,22.2,22.2,17.8,76.15,0.0,0.0,0.0,0.0,18.7,9.0,354.3,1021.0,86.3,24.1,264,1.0,3,10,Partially cloudy,partly-cloudy-day,Summer,61.85003782879295
2022-07-03 12:00:00,563.0,21.2,21.2,16.6,74.7,0.0,0.0,0.0,0.0,17.6,5.2,297.0,1020.2,91.1,15.5,444,1.6,4,10,Overcast,cloudy,Summer,57.05311397648183
2022-07-03 13:00:00,638.0,25.5,25.5,16.9,58.98,0.0,0.0,0.0,0.0,15.8,6.5,340.2,1020.0,73.9,24.1,548,2.0,5,10,Partially cloudy,partly-cloudy-day,Summer,49.45328629939939
2022-07-03 14:00:00,576.0,26.4,26.4,16.1,53.15,0.0,0.0,0.0,0.0,14.8,6.1,333.6,1019.0,69.9,24.1,842,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,40.48266910519945
2022-07-03 15:00:00,332.0,24.4,24.4,16.4,61.18,0.0,0.0,0.0,0.0,14.0,7.2,267.0,1019.0,85.5,15.5,783,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,30.979838987653885
2022-07-03 16:00:00,479.0,26.7,26.7,16.1,52.21,0.0,0.0,0.0,0.0,16.6,7.9,331.4,1018.0,64.2,24.1,675,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,21.443962170803047
2022-07-03 17:00:00,436.0,26.6,26.6,15.9,51.86,0.0,0.0,0.0,0.0,16.6,8.3,335.1,1018.0,68.2,24.1,460,1.7,5,10,Partially cloudy,partly-cloudy-day,Summer,12.236207451272717
2022-07-03 18:00:00,112.0,25.7,25.7,17.2,59.32,0.0,0.0,0.0,0.0,16.9,5.2,321.0,1017.6,71.1,15.5,160,0.6,2,10,Partially cloudy,partly-cloudy-day,Summer,3.684867960589259
2022-07-03 19:00:00,95.0,26.0,26.0,15.7,53.04,0.0,0.0,0.0,0.0,16.2,7.9,351.9,1017.0,70.2,24.1,79,0.3,1,3,Partially cloudy,partly-cloudy-day,Summer,-3.866972383097547
2022-07-03 20:00:00,46.0,25.1,25.1,16.2,57.77,0.0,0.0,0.0,0.0,15.8,7.6,11.1,1017.0,69.1,24.1,54,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-10.02791747751931
2022-07-03 21:00:00,28.0,23.8,23.8,16.3,63.08,0.0,0.0,0.0,0.0,13.7,1.6,100.0,1017.4,51.1,15.5,30,0.1,0,10,Partially cloudy,partly-cloudy-day,Summer,-14.39240542901711
2022-07-03 22:00:00,4.0,22.0,22.0,16.7,71.9,0.0,0.0,0.0,0.0,10.8,5.0,42.9,1019.0,35.3,24.1,5,0.0,0,10,Partially cloudy,partly-cloudy-night,Summer,-16.59897430148298
2022-07-04 06:00:00,1.0,13.6,13.6,13.0,96.09,0.0,0.0,0.0,0.0,5.4,0.0,40.4,1018.2,35.5,3.2,10,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.27567535885633
2022-07-04 07:00:00,19.0,17.8,17.8,16.4,91.52,0.0,0.0,0.0,0.0,5.8,3.2,77.6,1017.0,3.3,24.1,104,0.4,1,10,Clear,clear-day,Summer,41.73291599243939
2022-07-04 08:00:00,61.0,20.4,20.4,17.5,83.44,0.0,0.0,0.0,0.0,9.7,5.0,90.1,1017.0,30.8,24.1,253,0.9,3,10,Partially cloudy,partly-cloudy-day,Summer,50.56474439590302
2022-07-04 09:00:00,87.0,21.9,21.9,18.2,79.52,0.0,0.0,0.0,0.0,11.5,5.2,136.0,1017.0,30.0,6.7,417,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,57.862110606482645
2022-07-04 10:00:00,130.0,24.3,24.3,16.6,62.17,0.0,0.0,0.0,0.0,11.9,2.2,49.7,1018.0,52.0,24.1,572,2.1,6,10,Partially cloudy,partly-cloudy-day,Summer,62.112168095832445
2022-07-04 11:00:00,165.0,25.4,25.4,15.2,53.23,0.0,0.0,0.0,0.0,7.9,2.5,310.0,1017.0,66.8,24.1,707,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,61.77460534006969
2022-07-04 12:00:00,143.0,26.4,26.4,14.3,47.54,0.0,0.0,0.0,0.0,13.0,4.0,220.0,1016.3,60.0,15.5,808,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,56.996852910816926
2022-07-04 13:00:00,401.0,27.9,27.7,14.2,43.07,0.0,0.0,0.0,0.0,14.4,6.1,312.6,1016.0,67.5,24.1,870,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.41069609645675
2022-07-04 14:00:00,454.0,28.5,28.1,13.8,40.53,0.0,0.0,0.0,0.0,15.5,7.2,308.0,1016.0,61.6,24.1,890,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.447072524435114
2022-07-04 15:00:00,420.0,28.4,28.3,14.5,42.66,0.0,0.0,0.0,0.0,15.5,7.2,113.0,1015.2,48.9,32.2,863,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,30.946215886161422
2022-07-04 16:00:00,406.0,29.6,29.0,14.0,38.52,0.0,0.0,0.0,0.0,15.8,7.2,333.6,1015.0,61.3,24.1,790,2.8,8,3,Partially cloudy,partly-cloudy-day,Summer,21.4086856021258
2022-07-04 17:00:00,328.0,29.7,29.1,13.8,37.81,0.0,0.0,0.0,0.0,16.9,8.3,330.7,1015.0,50.9,24.1,680,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,12.196462590599507
2022-07-04 18:00:00,352.0,29.3,29.1,14.7,40.88,0.0,0.0,0.0,0.0,18.7,7.6,17.0,1014.4,80.0,32.2,539,1.9,5,3,Partially cloudy,partly-cloudy-day,Summer,3.638322191993245
2022-07-04 19:00:00,167.0,28.9,28.4,13.6,39.08,0.0,0.0,0.0,0.0,19.1,8.6,332.2,1015.0,42.7,24.1,312,1.1,3,10,Partially cloudy,partly-cloudy-day,Summer,-3.9222234959225157
2022-07-04 20:00:00,112.0,28.1,27.8,13.7,41.21,0.0,0.0,0.0,0.0,17.3,7.2,339.6,1015.0,40.7,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,Summer,-10.093229383116432
2022-07-04 21:00:00,38.0,26.4,26.4,16.0,52.88,0.0,0.0,0.0,0.0,13.0,3.2,280.0,1014.8,43.4,15.5,81,0.3,1,3,Partially cloudy,partly-cloudy-day,Summer,-14.468164058112892
2022-07-04 22:00:00,4.0,24.3,24.3,14.2,53.29,0.0,0.0,0.0,0.0,9.4,5.4,343.1,1016.0,42.0,24.1,5,0.0,0,3,Partially cloudy,partly-cloudy-night,Summer,-16.684238044269286
2022-07-05 06:00:00,5.0,15.5,15.5,13.5,87.81,0.0,0.0,0.0,0.0,8.3,0.0,5.3,1017.3,30.0,6.7,10,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.181939967376515
2022-07-05 07:00:00,35.0,19.4,19.4,15.6,78.67,0.0,0.0,0.0,0.0,7.9,3.6,22.9,1017.0,8.4,24.1,101,0.4,1,10,Clear,clear-day,Summer,41.638000721348575
2022-07-05 08:00:00,119.0,22.4,22.4,16.2,67.97,0.0,0.0,0.0,0.0,7.6,3.6,51.5,1017.0,7.1,24.1,246,0.9,2,3,Clear,clear-day,Summer,50.46719182184932
2022-07-05 09:00:00,308.0,24.5,24.5,15.4,57.05,0.0,0.0,0.0,0.0,10.8,3.6,49.0,1016.5,46.6,15.5,402,1.4,4,10,Partially cloudy,partly-cloudy-day,Summer,57.76194317173802
2022-07-05 10:00:00,501.0,26.3,26.3,14.6,48.55,0.0,0.0,0.0,0.0,13.7,6.1,82.1,1017.0,48.9,24.1,541,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,62.01508089590105
2022-07-05 11:00:00,404.0,28.2,27.9,13.9,41.51,0.0,0.0,0.0,0.0,15.5,6.8,95.9,1016.0,65.8,24.1,690,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,61.69232359273666
2022-07-05 12:00:00,748.0,28.4,28.2,14.5,42.69,0.0,0.0,0.0,0.0,15.1,10.8,96.0,1015.7,62.2,15.5,794,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,56.93398704428173
2022-07-05 13:00:00,808.0,30.6,29.7,13.0,34.08,0.0,0.0,0.0,0.0,14.8,6.5,97.5,1015.0,85.1,24.1,857,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.361938297290585
2022-07-05 14:00:00,703.0,31.0,29.8,11.8,30.79,0.0,0.0,0.0,0.0,14.8,6.5,99.8,1015.0,93.1,24.1,876,3.2,9,10,Overcast,cloudy,Summer,40.40561209659387
2022-07-05 15:00:00,724.0,30.1,29.6,14.4,38.52,0.0,0.0,0.0,0.0,15.8,9.2,53.0,1014.2,68.9,32.2,849,3.1,8,10,Partially cloudy,partly-cloudy-day,Summer,30.906854285330926
2022-07-05 16:00:00,619.0,31.5,30.2,11.6,29.53,0.0,0.0,0.0,0.0,18.7,9.4,53.0,1014.0,76.7,24.1,692,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,21.367643393390768
2022-07-05 17:00:00,533.0,31.6,30.2,11.3,28.78,0.0,0.0,0.0,0.0,20.9,9.7,65.6,1014.0,100.0,24.1,659,2.4,7,10,Overcast,cloudy,Summer,12.150817465485856
2022-07-05 18:00:00,437.0,27.5,27.6,14.5,44.9,0.0,0.0,0.0,0.0,19.8,12.8,48.0,1013.4,84.5,32.2,536,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,3.585701684029234
2022-07-05 19:00:00,292.0,29.6,28.6,12.0,33.8,0.0,0.0,0.0,0.0,18.0,8.6,37.0,1013.0,100.0,24.1,290,1.0,3,10,Overcast,cloudy,Summer,-3.983832609796925
2022-07-05 20:00:00,109.0,28.4,27.7,11.9,36.0,0.0,0.0,0.0,0.0,20.9,11.5,46.6,1013.0,100.0,24.1,141,0.5,1,10,Overcast,cloudy,Summer,-10.165119420294474
2022-07-05 21:00:00,32.0,22.4,22.4,16.6,69.63,7.573,100.0,0.0,0.0,21.2,10.8,57.0,1014.2,95.5,15.5,37,0.1,0,10,"Rain, Overcast",rain,Summer,-14.550628609809175
2022-07-06 06:00:00,4.0,17.6,17.6,16.2,90.94,0.0,0.0,0.0,0.0,6.5,4.0,320.0,1011.9,100.0,7.3,8,0.0,0,10,Overcast,cloudy,Summer,32.084355739153544
2022-07-06 07:00:00,33.0,19.1,19.1,16.9,87.08,0.0,0.0,0.0,0.0,15.5,8.3,246.1,1011.0,100.0,24.1,70,0.3,1,10,Overcast,cloudy,Summer,41.539065792077096
2022-07-06 08:00:00,115.0,19.8,19.8,17.2,84.97,0.0,0.0,0.0,0.0,24.8,2.9,336.9,1011.0,100.0,24.1,170,0.6,2,5,Overcast,cloudy,Summer,50.36514437709364
2022-07-06 09:00:00,296.0,18.1,18.1,16.6,90.97,1.465,100.0,0.0,0.0,31.0,10.4,319.0,1012.0,100.0,3.6,193,0.7,2,5,"Rain, Overcast",rain,Summer,57.65645102489163
2022-07-06 10:00:00,477.0,19.9,19.9,16.5,80.78,0.0,0.0,0.0,0.0,30.2,13.7,273.1,1012.0,100.0,24.1,126,0.5,1,3,Overcast,cloudy,Summer,61.91167911716497
2022-07-06 11:00:00,624.0,19.1,19.1,16.1,82.76,0.0,0.0,0.0,0.0,32.4,17.3,282.6,1013.0,100.0,20.6,58,0.2,1,10,Overcast,cloudy,Summer,61.6032176744841
2022-07-06 12:00:00,718.0,17.3,17.3,15.4,88.61,0.0,0.0,0.0,0.0,38.9,12.8,310.0,1014.6,100.0,15.1,53,0.2,1,10,Overcast,cloudy,Summer,56.86450448427985
2022-07-06 13:00:00,783.0,17.4,17.4,13.9,79.92,0.0,0.0,0.0,0.0,40.0,20.5,316.5,1014.0,100.0,24.1,166,0.6,2,10,Overcast,cloudy,Summer,49.306985731546256
2022-07-06 14:00:00,627.0,18.0,18.0,13.1,73.05,0.0,0.0,0.0,0.0,49.3,26.3,321.3,1015.0,100.0,24.1,289,1.0,3,10,Overcast,cloudy,Summer,40.35825801935453
2022-07-06 15:00:00,600.0,18.7,18.7,12.6,67.66,0.0,0.0,0.0,0.0,51.8,23.4,323.7,1016.0,100.0,24.1,361,1.3,4,10,Overcast,cloudy,Summer,30.861725912241372
