time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201114:0730,710.77,801.46,144.02,9.39,43.95,27.88,2.48,0.0
20201114:0830,639.74,711.81,137.33,8.3,38.84,28.48,2.0,0.0
20201114:0930,519.24,557.96,121.95,6.4,30.52,28.79,1.79,0.0
20201114:1030,343.18,350.55,98.35,3.91,20.15,28.74,1.59,0.0
20201114:1130,127.78,133.91,53.45,1.31,8.5,28.27,1.31,0.0
20201114:1230,0.0,0.0,0.0,0.0,-3.92,26.9,0.97,0.0
20201114:1330,0.0,0.0,0.0,0.0,0.0,25.06,0.97,0.0
20201114:1430,0.0,0.0,0.0,0.0,0.0,23.12,1.03,0.0
20201114:1530,0.0,0.0,0.0,0.0,0.0,21.42,1.52,0.0
20201114:1630,0.0,0.0,0.0,0.0,0.0,20.58,2.07,0.0
20201114:1730,0.0,0.0,0.0,0.0,0.0,20.28,2.14,0.0
20201114:1830,0.0,0.0,0.0,0.0,0.0,20.08,2.28,0.0
20201114:1930,0.0,0.0,0.0,0.0,0.0,20.07,2.48,0.0
20201114:2030,0.0,0.0,0.0,0.0,0.0,19.61,2.76,0.0
20201114:2130,0.0,0.0,0.0,0.0,0.0,19.87,2.9,0.0
20201114:2230,0.0,0.0,0.0,0.0,0.0,19.82,2.97,0.0
20201114:2330,0.0,0.0,0.0,0.0,0.0,19.68,2.97,0.0
20201115:0030,0.0,0.0,0.0,0.0,0.0,19.46,3.03,0.0
20201115:0130,0.76,0.0,7.65,0.11,0.29,19.46,3.1,0.0
20201115:0230,183.13,172.17,68.55,1.92,12.46,19.94,2.97,0.0
20201115:0330,384.45,366.86,111.21,4.36,23.71,21.71,2.83,0.0
20201115:0430,546.48,550.15,135.76,6.6,33.46,24.06,3.59,0.0
20201115:0530,662.7,718.93,132.7,8.37,40.78,26.19,3.66,0.0
20201115:0630,699.82,764.87,149.93,9.11,44.49,27.85,3.52,0.0
20201115:0730,643.66,683.13,157.3,8.41,43.71,28.97,3.38,0.0
20201115:0830,587.43,613.28,145.68,7.47,38.63,29.6,4.0,0.0
20201115:0930,498.43,513.4,125.12,6.03,30.36,29.73,4.34,0.0
20201115:1030,344.84,343.24,102.19,3.88,20.02,29.42,4.14,0.0
20201115:1130,105.57,107.23,50.13,1.14,8.41,28.91,3.59,0.0
20201115:1230,0.0,0.0,0.0,0.0,-3.99,26.98,2.62,0.0
20201115:1330,0.0,0.0,0.0,0.0,0.0,24.81,2.69,0.0
20201115:1430,0.0,0.0,0.0,0.0,0.0,23.28,2.55,0.0
20201115:1530,0.0,0.0,0.0,0.0,0.0,22.11,2.14,0.0
20201115:1630,0.0,0.0,0.0,0.0,0.0,20.84,1.93,0.0
20201115:1730,0.0,0.0,0.0,0.0,0.0,19.64,2.07,0.0
20201115:1830,0.0,0.0,0.0,0.0,0.0,18.95,2.41,0.0
20201115:1930,0.0,0.0,0.0,0.0,0.0,18.13,1.86,0.0
20201115:2030,0.0,0.0,0.0,0.0,0.0,17.15,1.59,0.0
20201115:2130,0.0,0.0,0.0,0.0,0.0,16.21,1.45,0.0
20201115:2230,0.0,0.0,0.0,0.0,0.0,15.32,1.59,0.0
20201115:2330,0.0,0.0,0.0,0.0,0.0,14.71,1.79,0.0
20201116:0030,0.0,0.0,0.0,0.0,0.0,14.35,1.93,0.0
20201116:0130,1.25,0.0,8.63,0.12,0.13,14.16,2.0,0.0
20201116:0230,227.06,214.36,74.19,2.2,12.28,14.37,1.93,0.0
20201116:0330,430.21,420.64,109.04,4.73,23.51,17.69,1.86,0.0
20201116:0430,599.42,627.04,128.04,7.16,33.23,21.29,2.48,0.0
20201116:0530,701.46,761.42,139.83,8.81,40.53,24.01,3.24,0.0
20201116:0630,750.05,832.22,140.74,9.61,44.24,25.89,3.93,0.0
20201116:0730,734.11,813.35,141.27,9.41,43.47,25.86,3.52,0.0
20201116:0830,660.11,717.53,136.8,8.29,38.43,26.51,3.24,0.0
20201116:0930,526.82,551.91,122.24,6.3,30.2,26.81,2.97,0.0
20201116:1030,340.34,334.96,102.0,3.79,19.9,26.68,2.76,0.0
20201116:1130,127.0,130.68,53.04,1.27,8.31,26.16,2.83,0.0
20201116:1230,0.0,0.0,0.0,0.0,-4.07,24.43,2.55,0.0
20201116:1330,0.0,0.0,0.0,0.0,0.0,22.49,3.03,0.0
20201116:1430,0.0,0.0,0.0,0.0,0.0,21.48,3.38,0.0
20201116:1530,0.0,0.0,0.0,0.0,0.0,20.66,3.79,0.0
20201116:1630,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0
20201116:1730,0.0,0.0,0.0,0.0,0.0,19.26,3.93,0.0
20201116:1830,0.0,0.0,0.0,0.0,0.0,18.61,3.79,0.0
20201116:1930,0.0,0.0,0.0,0.0,0.0,18.12,3.59,0.0
20201116:2030,0.0,0.0,0.0,0.0,0.0,17.56,3.38,0.0
20201116:2130,0.0,0.0,0.0,0.0,0.0,17.02,3.31,0.0
20201116:2230,0.0,0.0,0.0,0.0,0.0,16.52,3.17,0.0
20201116:2330,0.0,0.0,0.0,0.0,0.0,16.08,2.97,0.0
20201117:0030,0.0,0.0,0.0,0.0,0.0,15.69,2.83,0.0
20201117:0130,0.0,0.0,0.0,0.0,-0.04,15.41,2.76,0.0
20201117:0230,198.19,177.88,76.23,1.99,12.1,15.42,2.76,0.0
20201117:0330,405.47,371.73,119.79,4.44,23.3,17.05,3.45,0.0
20201117:0430,583.23,580.12,137.84,6.83,33.0,19.6,3.66,0.0
20201117:0530,683.31,699.1,162.22,8.45,40.28,21.68,3.59,0.0
20201117:0630,644.25,614.3,205.85,8.3,43.98,23.22,3.03,0.0
20201117:0730,625.22,622.62,177.5,8.03,43.24,23.48,2.41,0.0
20201117:0830,618.86,614.95,179.8,7.81,38.24,24.07,2.41,0.0
20201117:0930,443.03,413.38,144.96,5.37,30.05,24.53,2.55,0.0
20201117:1030,335.74,320.14,106.02,3.71,19.78,24.23,2.69,0.0
20201117:1130,118.28,121.43,49.16,1.18,8.22,23.77,2.9,0.0
20201117:1230,0.0,0.0,0.0,0.0,-4.13,22.25,2.48,0.0
20201117:1330,0.0,0.0,0.0,0.0,0.0,20.28,2.9,0.0
20201117:1430,0.0,0.0,0.0,0.0,0.0,19.32,3.03,0.0
20201117:1530,0.0,0.0,0.0,0.0,0.0,18.31,3.17,0.0
20201117:1630,0.0,0.0,0.0,0.0,0.0,17.53,3.1,0.0
20201117:1730,0.0,0.0,0.0,0.0,0.0,16.73,2.97,0.0
20201117:1830,0.0,0.0,0.0,0.0,0.0,15.98,2.69,0.0
20201117:1930,0.0,0.0,0.0,0.0,0.0,16.12,2.55,0.0
20201117:2030,0.0,0.0,0.0,0.0,0.0,15.55,2.41,0.0
20201117:2130,0.0,0.0,0.0,0.0,0.0,15.21,2.41,0.0
20201117:2230,0.0,0.0,0.0,0.0,0.0,14.86,2.48,0.0
20201117:2330,0.0,0.0,0.0,0.0,0.0,14.7,2.62,0.0
20201118:0030,0.0,0.0,0.0,0.0,0.0,14.45,2.62,0.0
20201118:0130,0.0,0.0,0.0,0.0,-0.2,14.2,2.62,0.0
20201118:0230,187.48,165.04,75.32,1.9,11.92,14.32,2.48,0.0
20201118:0330,407.58,374.29,120.74,4.45,23.1,16.39,2.69,0.0
20201118:0430,575.98,570.26,141.82,6.76,32.77,19.0,2.83,0.0
20201118:0530,676.22,707.31,149.93,8.36,40.04,21.3,2.83,0.0
20201118:0630,671.87,687.88,176.81,8.61,43.74,22.84,2.34,0.0
20201118:0730,705.89,768.53,154.99,9.09,43.01,23.62,2.0,0.0
20201118:0830,571.3,577.17,160.17,7.24,38.05,24.42,1.59,0.0
20201118:0930,476.9,449.39,165.31,5.87,29.9,24.85,1.1,0.0
20201118:1030,336.84,329.15,103.89,3.73,19.67,24.91,1.38,0.0
20201118:1130,129.41,131.96,53.83,1.26,8.14,24.52,1.86,0.0
20201118:1230,0.0,0.0,0.0,0.0,-4.19,22.87,2.48,0.0
20201118:1330,0.0,0.0,0.0,0.0,0.0,20.78,2.9,0.0
20201118:1430,0.0,0.0,0.0,0.0,0.0,19.65,2.97,0.0
20201118:1530,0.0,0.0,0.0,0.0,0.0,18.73,2.97,0.0
20201118:1630,0.0,0.0,0.0,0.0,0.0,17.88,2.97,0.0
20201118:1730,0.0,0.0,0.0,0.0,0.0,17.12,2.9,0.0
20201118:1830,0.0,0.0,0.0,0.0,0.0,16.5,2.76,0.0
20201118:1930,0.0,0.0,0.0,0.0,0.0,16.24,2.76,0.0
20201118:2030,0.0,0.0,0.0,0.0,0.0,15.82,2.76,0.0
20201118:2130,0.0,0.0,0.0,0.0,0.0,15.53,2.69,0.0
20201118:2230,0.0,0.0,0.0,0.0,0.0,15.08,2.62,0.0
20201118:2330,0.0,0.0,0.0,0.0,0.0,14.67,2.55,0.0
20201119:0030,0.0,0.0,0.0,0.0,0.0,14.45,2.48,0.0
20201119:0130,0.0,0.0,0.0,0.0,-0.36,14.12,2.41,0.0
20201119:0230,211.26,198.05,70.97,2.01,11.74,13.97,2.28,0.0
20201119:0330,432.72,418.7,109.51,4.64,22.9,16.33,2.14,0.0
20201119:0430,592.52,600.2,139.43,6.96,32.55,19.33,2.34,0.0
20201119:0530,693.2,739.5,148.5,8.61,39.8,21.73,2.48,0.0
20201119:0630,719.42,787.72,156.09,9.27,43.49,23.13,1.86,0.0
20201119:0730,672.87,717.44,180.36,8.87,42.79,23.76,0.83,0.0
20201119:0830,623.7,674.4,150.58,7.97,37.87,24.36,0.83,0.0
20201119:0930,528.82,555.11,129.28,6.33,29.76,24.77,1.24,0.0
20201119:1030,360.24,362.91,98.9,3.91,19.56,24.83,1.72,0.0
20201119:1130,136.69,141.57,53.59,1.28,8.06,24.44,2.07,0.0
20201119:1230,0.0,0.0,0.0,0.0,-4.25,22.69,2.28,0.0
20201119:1330,0.0,0.0,0.0,0.0,0.0,20.39,2.69,0.0
20201119:1430,0.0,0.0,0.0,0.0,0.0,18.84,2.69,0.0
20201119:1530,0.0,0.0,0.0,0.0,0.0,17.73,2.76,0.0
20201119:1630,0.0,0.0,0.0,0.0,0.0,16.79,2.83,0.0
20201119:1730,0.0,0.0,0.0,0.0,0.0,15.98,2.83,0.0
20201119:1830,0.0,0.0,0.0,0.0,0.0,15.24,2.76,0.0
20201119:1930,0.0,0.0,0.0,0.0,0.0,14.78,2.62,0.0
20201119:2030,0.0,0.0,0.0,0.0,0.0,14.21,2.62,0.0
20201119:2130,0.0,0.0,0.0,0.0,0.0,13.66,2.55,0.0
20201119:2230,0.0,0.0,0.0,0.0,0.0,13.13,2.48,0.0
20201119:2330,0.0,0.0,0.0,0.0,0.0,12.67,2.41,0.0
20201120:0030,0.0,0.0,0.0,0.0,0.0,12.27,2.41,0.0
20201120:0130,0.0,0.0,0.0,0.0,-0.52,11.91,2.34,0.0
20201120:0230,224.47,208.68,73.67,2.08,11.56,11.82,2.21,0.0
20201120:0330,450.31,438.95,109.3,4.77,22.7,14.99,1.86,0.0
20201120:0430,610.7,636.81,128.37,7.13,32.33,18.88,2.07,0.0
20201120:0530,710.57,775.53,139.07,8.81,39.56,21.64,2.34,0.0
20201120:0630,752.18,843.46,143.32,9.62,43.26,23.32,2.28,0.0
20201120:0730,736.49,833.85,141.43,9.49,42.58,23.87,1.79,0.0
20201120:0830,672.26,741.69,136.3,8.39,37.7,24.45,2.0,0.0
20201120:0930,553.28,585.33,122.16,6.49,29.63,24.7,2.34,0.0
20201120:1030,370.72,372.39,99.38,3.96,19.46,24.56,2.55,0.0
20201120:1130,140.26,144.76,54.26,1.29,7.99,23.95,2.55,0.0
20201120:1230,0.0,0.0,0.0,0.0,-4.3,22.01,2.41,0.0
20201120:1330,0.0,0.0,0.0,0.0,0.0,19.68,2.69,0.0
20201120:1430,0.0,0.0,0.0,0.0,0.0,18.17,2.69,0.0
20201120:1530,0.0,0.0,0.0,0.0,0.0,17.03,2.83,0.0
20201120:1630,0.0,0.0,0.0,0.0,0.0,16.16,2.83,0.0
20201120:1730,0.0,0.0,0.0,0.0,0.0,15.4,2.76,0.0
20201120:1830,0.0,0.0,0.0,0.0,0.0,14.71,2.69,0.0
20201120:1930,0.0,0.0,0.0,0.0,0.0,14.46,2.62,0.0
20201120:2030,0.0,0.0,0.0,0.0,0.0,13.84,2.62,0.0
20201120:2130,0.0,0.0,0.0,0.0,0.0,13.22,2.55,0.0
20201120:2230,0.0,0.0,0.0,0.0,0.0,12.58,2.41,0.0
20201120:2330,0.0,0.0,0.0,0.0,0.0,12.0,2.34,0.0
20201121:0030,0.0,0.0,0.0,0.0,0.0,11.39,2.28,0.0
20201121:0130,0.0,0.0,0.0,0.0,-0.68,10.78,2.14,0.0
20201121:0230,228.1,211.53,73.78,2.07,11.38,10.36,1.93,0.0
20201121:0330,453.95,444.27,109.19,4.78,22.5,13.85,1.24,0.0
20201121:0430,610.98,643.04,128.04,7.16,32.12,18.2,1.38,0.0
20201121:0530,706.27,781.03,138.88,8.83,39.33,20.9,1.45,0.0
20201121:0630,749.67,846.57,143.51,9.63,43.03,22.38,1.66,0.0
20201121:0730,742.03,834.8,142.1,9.48,42.37,23.14,1.93,0.0
20201121:0830,676.9,745.21,135.28,8.39,37.53,23.79,2.07,0.0
20201121:0930,553.7,585.46,122.13,6.47,29.5,24.09,2.14,0.0
20201121:1030,369.55,371.14,99.51,3.94,19.37,24.01,2.07,0.0
20201121:1130,139.74,144.32,53.95,1.28,7.92,23.52,1.86,0.0
20201121:1230,0.0,0.0,0.0,0.0,-4.35,22.09,1.72,0.0
20201121:1330,0.0,0.0,0.0,0.0,0.0,20.19,1.72,0.0
20201121:1430,0.0,0.0,0.0,0.0,0.0,18.39,1.66,0.0
20201121:1530,0.0,0.0,0.0,0.0,0.0,16.59,1.59,0.0
20201121:1630,0.0,0.0,0.0,0.0,0.0,15.16,1.66,0.0
20201121:1730,0.0,0.0,0.0,0.0,0.0,14.03,1.72,0.0
20201121:1830,0.0,0.0,0.0,0.0,0.0,13.17,1.93,0.0
20201121:1930,0.0,0.0,0.0,0.0,0.0,12.44,2.14,0.0
20201121:2030,0.0,0.0,0.0,0.0,0.0,11.86,2.07,0.0
20201121:2130,0.0,0.0,0.0,0.0,0.0,11.36,2.07,0.0
20201121:2230,0.0,0.0,0.0,0.0,0.0,10.98,2.14,0.0
20201121:2330,0.0,0.0,0.0,0.0,0.0,10.68,2.21,0.0
20201122:0030,0.0,0.0,0.0,0.0,0.0,10.4,2.21,0.0
20201122:0130,0.0,0.0,0.0,0.0,-0.85,10.16,2.28,0.0
20201122:0230,220.19,202.82,72.79,1.99,11.21,10.13,2.07,0.0
20201122:0330,444.08,427.35,111.99,4.66,22.31,13.67,1.45,0.0
20201122:0430,597.19,618.49,136.03,7.0,31.9,19.01,1.45,0.0
20201122:0530,700.59,771.49,139.42,8.72,39.11,22.02,1.79,0.0
20201122:0630,731.3,833.93,144.56,9.49,42.8,23.38,1.17,0.0
20201122:0730,720.49,819.04,145.74,9.35,42.17,24.24,1.24,0.0
20201122:0830,647.59,710.0,149.88,8.21,37.36,24.83,1.03,0.0
20201122:0930,528.42,558.01,131.9,6.32,29.37,25.07,0.83,0.0
20201122:1030,345.42,336.45,110.97,3.79,19.28,24.98,0.69,0.0
20201122:1130,125.91,124.57,57.02,1.22,7.86,24.5,0.34,0.0
20201122:1230,0.0,0.0,0.0,0.0,-4.39,23.23,0.62,0.0
20201122:1330,0.0,0.0,0.0,0.0,0.0,21.05,1.1,0.0
20201122:1430,0.0,0.0,0.0,0.0,0.0,18.64,1.59,0.0
20201122:1530,0.0,0.0,0.0,0.0,0.0,16.93,2.0,0.0
20201122:1630,0.0,0.0,0.0,0.0,0.0,15.72,2.34,0.0
20201122:1730,0.0,0.0,0.0,0.0,0.0,14.7,2.48,0.0
20201122:1830,0.0,0.0,0.0,0.0,0.0,14.03,2.48,0.0
20201122:1930,0.0,0.0,0.0,0.0,0.0,13.89,2.69,0.0
20201122:2030,0.0,0.0,0.0,0.0,0.0,13.58,2.76,0.0
20201122:2130,0.0,0.0,0.0,0.0,0.0,13.27,2.69,0.0
20201122:2230,0.0,0.0,0.0,0.0,0.0,12.93,2.69,0.0
20201122:2330,0.0,0.0,0.0,0.0,0.0,12.63,2.62,0.0
20201123:0030,0.0,0.0,0.0,0.0,0.0,12.34,2.62,0.0
20201123:0130,0.0,0.0,0.0,0.0,-1.01,12.08,2.62,0.0
20201123:0230,216.66,202.41,71.13,1.95,11.03,12.05,2.48,0.0
20201123:0330,444.55,432.27,107.09,4.62,22.12,14.93,2.21,0.0
20201123:0430,607.83,630.91,126.01,6.98,31.69,18.98,2.55,0.0
20201123:0530,707.3,769.96,136.5,8.65,38.88,22.13,2.76,0.0
20201123:0630,752.45,839.8,141.22,9.49,42.58,24.28,2.97,0.0
20201123:0730,737.31,827.86,140.46,9.34,41.98,25.29,2.69,0.0
20201123:0830,666.07,738.15,133.96,8.26,37.21,25.93,2.28,0.0
20201123:0930,541.6,579.05,120.93,6.36,29.26,26.19,2.0,0.0
20201123:1030,359.63,365.82,98.36,3.85,19.19,26.09,1.66,0.0
20201123:1130,134.93,141.86,52.36,1.23,7.8,25.52,1.03,0.0
20201123:1230,0.0,0.0,0.0,0.0,-4.43,24.13,0.55,0.0
20201123:1330,0.0,0.0,0.0,0.0,0.0,22.32,0.14,0.0
20201123:1430,0.0,0.0,0.0,0.0,0.0,21.02,0.41,0.0
20201123:1530,0.0,0.0,0.0,0.0,0.0,18.87,0.97,0.0
20201123:1630,0.0,0.0,0.0,0.0,0.0,16.29,1.66,0.0
20201123:1730,0.0,0.0,0.0,0.0,0.0,15.3,2.48,0.0
20201123:1830,0.0,0.0,0.0,0.0,0.0,15.03,2.97,0.0
20201123:1930,0.0,0.0,0.0,0.0,0.0,15.06,3.1,0.0
20201123:2030,0.0,0.0,0.0,0.0,0.0,14.86,3.1,0.0
20201123:2130,0.0,0.0,0.0,0.0,0.0,14.63,3.1,0.0
20201123:2230,0.0,0.0,0.0,0.0,0.0,14.39,2.97,0.0
20201123:2330,0.0,0.0,0.0,0.0,0.0,14.07,2.76,0.0
20201124:0030,0.0,0.0,0.0,0.0,0.0,13.69,2.62,0.0
20201124:0130,0.0,0.0,0.0,0.0,-1.17,13.34,2.62,0.0
20201124:0230,188.04,178.2,62.92,1.73,10.86,13.32,2.55,0.0
20201124:0330,408.26,386.88,108.75,4.28,21.93,15.76,2.41,0.0
20201124:0430,545.92,545.78,125.98,6.24,31.49,19.13,2.97,0.0
20201124:0530,642.95,657.75,154.89,7.82,38.67,21.84,2.9,0.0
20201124:0630,712.64,753.34,170.26,8.99,42.37,24.03,2.83,0.0
20201124:0730,649.04,646.06,194.69,8.28,41.79,25.45,2.69,0.0
20201124:0830,598.95,581.0,195.55,7.54,37.06,26.07,2.34,0.0
20201124:0930,466.88,422.93,177.08,5.68,29.15,26.36,1.93,0.0
20201124:1030,284.59,238.93,129.79,3.31,19.12,26.27,1.45,0.0
20201124:1130,79.14,63.09,56.73,0.98,7.75,25.82,0.9,0.0
20201124:1230,0.0,0.0,0.0,0.0,-4.46,24.66,0.62,0.0
20201124:1330,0.0,0.0,0.0,0.0,0.0,22.83,1.45,0.0
20201124:1430,0.0,0.0,0.0,0.0,0.0,21.04,2.0,0.0
20201124:1530,0.0,0.0,0.0,0.0,0.0,19.85,2.55,0.0
20201124:1630,0.0,0.0,0.0,0.0,0.0,19.26,3.1,0.0
20201124:1730,0.0,0.0,0.0,0.0,0.0,18.88,3.45,0.0
20201124:1830,0.0,0.0,0.0,0.0,0.0,18.32,3.52,0.0
20201124:1930,0.0,0.0,0.0,0.0,0.0,18.02,3.59,0.0
20201124:2030,0.0,0.0,0.0,0.0,0.0,17.64,3.24,0.0
20201124:2130,0.0,0.0,0.0,0.0,0.0,17.5,3.1,0.0
20201124:2230,0.0,0.0,0.0,0.0,0.0,16.92,2.83,0.0
20201124:2330,0.0,0.0,0.0,0.0,0.0,16.58,2.41,0.0
20201125:0030,0.0,0.0,0.0,0.0,0.0,16.0,2.28,0.0
20201125:0130,0.0,0.0,0.0,0.0,-1.32,15.5,2.28,0.0
20201125:0230,154.67,136.52,66.46,1.54,10.68,15.19,2.28,0.0
20201125:0330,345.55,322.49,99.18,3.68,21.74,16.96,2.34,0.0
20201125:0430,574.11,586.5,121.35,6.51,31.28,19.01,3.03,0.0
20201125:0530,681.72,708.64,153.23,8.23,38.45,21.37,3.17,0.0
20201125:0630,721.99,781.72,152.53,9.03,42.16,23.37,2.76,0.0
20201125:0730,690.56,764.23,153.23,8.86,41.6,25.17,1.52,0.0
20201125:0830,625.31,690.96,148.8,7.96,36.91,26.01,0.62,0.0
20201125:0930,488.61,496.96,143.11,5.88,29.04,26.46,0.69,0.0
20201125:1030,317.14,304.41,109.31,3.51,19.04,26.48,0.62,0.0
20201125:1130,120.92,123.38,52.46,1.15,7.7,26.15,1.24,0.0
20201125:1230,0.0,0.0,0.0,0.0,-4.49,24.53,2.07,0.0
20201125:1330,0.0,0.0,0.0,0.0,0.0,22.33,2.62,0.0
20201125:1430,0.0,0.0,0.0,0.0,0.0,21.02,3.1,0.0
20201125:1530,0.0,0.0,0.0,0.0,0.0,19.91,3.17,0.0
20201125:1630,0.0,0.0,0.0,0.0,0.0,19.15,2.83,0.0
20201125:1730,0.0,0.0,0.0,0.0,0.0,18.58,2.41,0.0
20201125:1830,0.0,0.0,0.0,0.0,0.0,18.01,2.07,0.0
20201125:1930,0.0,0.0,0.0,0.0,0.0,17.08,2.07,0.0
20201125:2030,0.0,0.0,0.0,0.0,0.0,16.35,2.07,0.0
20201125:2130,0.0,0.0,0.0,0.0,0.0,15.78,2.62,0.0
20201125:2230,0.0,0.0,0.0,0.0,0.0,15.19,3.03,0.0
20201125:2330,0.0,0.0,0.0,0.0,0.0,14.74,3.45,0.0
20201126:0030,0.0,0.0,0.0,0.0,0.0,14.35,3.66,0.0
20201126:0130,0.0,0.0,0.0,0.0,-1.48,14.07,3.72,0.0
20201126:0230,192.61,178.17,68.41,1.75,10.51,13.95,3.72,0.0
20201126:0330,419.62,395.3,108.31,4.29,21.55,15.47,4.14,0.0
20201126:0430,592.4,590.36,129.54,6.6,31.08,17.73,4.21,0.0
20201126:0530,698.2,727.43,140.25,8.24,38.25,19.96,4.21,0.0
20201126:0630,729.63,764.18,157.09,8.9,41.96,21.64,4.0,0.0
20201126:0730,703.58,726.51,164.62,8.62,41.43,22.74,3.93,0.0
20201126:0830,573.36,564.45,153.05,6.89,36.78,23.55,3.86,0.0
20201126:0930,498.55,498.65,122.02,5.66,28.94,23.76,4.07,0.0
20201126:1030,315.6,299.32,97.65,3.34,18.98,23.84,4.28,0.0
20201126:1130,122.02,122.82,51.02,1.12,7.66,23.24,4.41,0.0
20201126:1230,0.0,0.0,0.0,0.0,-4.51,21.84,3.93,0.0
20201126:1330,0.0,0.0,0.0,0.0,0.0,20.02,4.41,0.0
20201126:1430,0.0,0.0,0.0,0.0,0.0,18.75,4.76,0.0
20201126:1530,0.0,0.0,0.0,0.0,0.0,17.7,4.55,0.0
20201126:1630,0.0,0.0,0.0,0.0,0.0,16.87,4.14,0.0
20201126:1730,0.0,0.0,0.0,0.0,0.0,16.21,3.79,0.0
20201126:1830,0.0,0.0,0.0,0.0,0.0,15.58,3.45,0.0
20201126:1930,0.0,0.0,0.0,0.0,0.0,15.26,3.52,0.0
20201126:2030,0.0,0.0,0.0,0.0,0.0,14.76,3.31,0.0
20201126:2130,0.0,0.0,0.0,0.0,0.0,14.22,3.24,0.0
20201126:2230,0.0,0.0,0.0,0.0,0.0,13.72,3.17,0.0
20201126:2330,0.0,0.0,0.0,0.0,0.0,13.28,3.1,0.0
20201127:0030,0.0,0.0,0.0,0.0,0.0,12.86,3.03,0.0
20201127:0130,0.0,0.0,0.0,0.0,-1.64,12.48,2.97,0.0
20201127:0230,204.97,190.22,69.97,1.8,10.34,12.26,2.83,0.0
20201127:0330,440.37,420.96,108.51,4.46,21.37,14.18,2.97,0.0
20201127:0430,615.62,622.69,128.44,6.83,30.89,16.94,3.59,0.0
20201127:0530,725.53,766.0,139.11,8.54,38.04,19.37,3.93,0.0
20201127:0630,772.72,836.61,143.82,9.39,41.77,21.46,4.07,0.0
20201127:0730,763.34,828.93,142.57,9.28,41.26,22.72,4.28,0.0
20201127:0830,693.88,743.96,135.32,8.24,36.64,23.62,4.21,0.0
20201127:0930,565.57,587.02,122.08,6.36,28.85,23.98,4.14,0.0
20201127:1030,376.47,373.33,99.65,3.86,18.91,23.87,4.14,0.0
20201127:1130,142.51,146.44,53.59,1.23,7.63,23.19,4.0,0.0
20201127:1230,0.0,0.0,0.0,0.0,-4.52,21.18,3.24,0.0
20201127:1330,0.0,0.0,0.0,0.0,0.0,18.98,3.24,0.0
20201127:1430,0.0,0.0,0.0,0.0,0.0,17.62,3.31,0.0
20201127:1530,0.0,0.0,0.0,0.0,0.0,16.49,3.17,0.0
20201127:1630,0.0,0.0,0.0,0.0,0.0,15.5,2.97,0.0
20201127:1730,0.0,0.0,0.0,0.0,0.0,14.65,2.83,0.0
20201127:1830,0.0,0.0,0.0,0.0,0.0,13.9,2.69,0.0
20201127:1930,0.0,0.0,0.0,0.0,0.0,13.59,2.62,0.0
20201127:2030,0.0,0.0,0.0,0.0,0.0,13.02,2.48,0.0
20201127:2130,0.0,0.0,0.0,0.0,0.0,12.46,2.41,0.0
20201127:2230,0.0,0.0,0.0,0.0,0.0,11.93,2.34,0.0
20201127:2330,0.0,0.0,0.0,0.0,0.0,11.46,2.41,0.0
20201128:0030,0.0,0.0,0.0,0.0,0.0,11.05,2.34,0.0
20201128:0130,0.0,0.0,0.0,0.0,-1.79,10.61,2.28,0.0
20201128:0230,209.93,194.71,69.86,1.8,10.18,10.2,2.07,0.0
20201128:0330,442.66,427.01,108.04,4.47,21.19,12.96,1.66,0.0
20201128:0430,609.51,629.1,127.62,6.86,30.7,16.74,1.93,0.0
20201128:0530,713.17,771.59,138.37,8.56,37.85,19.54,2.21,0.0
20201128:0630,756.06,839.23,143.24,9.38,41.58,21.5,2.28,0.0
20201128:0730,746.0,832.25,141.74,9.28,41.1,22.68,2.28,0.0
20201128:0830,682.28,747.93,134.7,8.25,36.52,23.79,2.48,0.0
20201128:0930,559.97,591.62,121.89,6.38,28.76,24.43,2.62,0.0
20201128:1030,376.43,378.55,99.78,3.88,18.86,24.58,2.76,0.0
20201128:1130,144.68,150.13,54.07,1.24,7.59,24.09,2.48,0.0
20201128:1230,0.0,0.0,0.0,0.0,-4.54,22.23,2.28,0.0
20201128:1330,0.0,0.0,0.0,0.0,0.0,20.02,2.55,0.0
20201128:1430,0.0,0.0,0.0,0.0,0.0,18.25,2.48,0.0
20201128:1530,0.0,0.0,0.0,0.0,0.0,16.76,2.62,0.0
20201128:1630,0.0,0.0,0.0,0.0,0.0,15.55,2.76,0.0
20201128:1730,0.0,0.0,0.0,0.0,0.0,14.59,2.69,0.0
20201128:1830,0.0,0.0,0.0,0.0,0.0,13.73,2.48,0.0
20201128:1930,0.0,0.0,0.0,0.0,0.0,13.0,2.34,0.0
20201128:2030,0.0,0.0,0.0,0.0,0.0,12.2,2.14,0.0
20201128:2130,0.0,0.0,0.0,0.0,0.0,11.47,2.14,0.0
20201128:2230,0.0,0.0,0.0,0.0,0.0,10.83,2.07,0.0
20201128:2330,0.0,0.0,0.0,0.0,0.0,10.29,2.14,0.0
20201129:0030,0.0,0.0,0.0,0.0,0.0,9.8,2.07,0.0
20201129:0130,0.0,0.0,0.0,0.0,-1.95,9.34,2.07,0.0
20201129:0230,212.74,197.22,69.65,1.79,10.01,9.04,1.93,0.0
20201129:0330,446.0,431.31,107.63,4.48,21.01,12.08,1.31,0.0
