time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2019012406,7.11,69.27,3.69,98.25,0.0
2019012407,8.6,63.05,4.86,98.33,45.97
2019012408,11.08,54.02,4.56,98.4,185.55
2019012409,15.37,41.11,4.08,98.44,351.92
2019012410,19.16,33.12,3.96,98.42,518.45
2019012411,20.59,31.18,3.24,98.32,531.28
2019012412,21.39,29.89,2.57,98.17,533.3
2019012413,21.61,29.51,2.2,98.05,514.12
2019012414,21.44,29.55,2.57,97.97,348.1
2019012415,20.65,30.69,3.44,97.96,208.65
2019012416,19.02,34.82,3.63,97.98,89.72
2019012417,15.51,44.83,3.32,98.03,10.55
2019012418,14.36,48.13,4.07,98.1,0.0
2019012419,13.57,50.09,4.45,98.17,0.0
2019012420,12.69,51.47,4.43,98.2,0.0
2019012421,11.81,51.6,4.27,98.21,0.0
2019012422,10.96,51.1,4.12,98.2,0.0
2019012423,10.12,50.75,3.95,98.19,0.0
2019012500,9.3,50.81,3.75,98.21,0.0
2019012501,8.48,52.01,3.54,98.21,0.0
2019012502,7.69,54.42,3.35,98.19,0.0
2019012503,6.95,57.4,3.16,98.18,0.0
2019012504,6.23,60.81,2.95,98.17,0.0
2019012505,5.63,63.76,2.81,98.21,0.0
2019012506,5.15,66.5,2.73,98.26,0.0
2019012507,7.18,58.75,2.83,98.31,49.12
2019012508,9.91,49.62,2.7,98.36,208.77
2019012509,14.15,36.56,2.27,98.4,397.4
2019012510,17.31,27.55,2.11,98.38,569.95
2019012511,18.84,23.05,2.38,98.31,672.38
2019012512,19.88,19.82,2.9,98.23,756.28
2019012513,20.35,17.92,3.43,98.15,707.08
2019012514,20.27,17.28,3.77,98.12,582.67
2019012515,19.54,17.8,3.91,98.12,404.08
2019012516,17.77,21.29,3.19,98.15,194.52
2019012517,13.17,31.73,2.99,98.2,21.12
2019012518,11.64,34.77,3.26,98.28,0.0
2019012519,10.73,37.08,3.31,98.35,0.0
2019012520,9.88,39.53,3.34,98.4,0.0
2019012521,9.11,41.78,3.33,98.44,0.0
2019012522,8.38,44.05,3.28,98.46,0.0
2019012523,7.7,46.13,3.25,98.45,0.0
2019012600,7.05,48.07,3.23,98.43,0.0
2019012601,6.44,50.12,3.18,98.42,0.0
2019012602,5.87,51.79,3.09,98.41,0.0
2019012603,5.3,53.69,3.02,98.39,0.0
2019012604,4.79,55.46,2.94,98.4,0.0
2019012605,4.34,57.26,2.85,98.44,0.0
2019012606,4.0,58.69,2.72,98.51,0.0
2019012607,6.33,50.59,2.48,98.6,65.22
2019012608,9.7,40.26,2.62,98.69,253.02
2019012609,13.57,30.57,1.9,98.75,456.17
2019012610,16.09,23.31,2.09,98.76,627.25
2019012611,17.56,19.41,2.17,98.7,738.4
2019012612,18.63,17.02,2.48,98.6,783.45
2019012613,19.24,15.52,2.91,98.5,732.45
2019012614,19.26,14.99,3.28,98.42,612.33
2019012615,18.63,15.44,3.56,98.37,431.08
2019012616,16.84,18.6,3.01,98.37,213.07
2019012617,12.16,27.96,2.98,98.39,24.5
2019012618,10.58,30.08,3.36,98.45,0.0
2019012619,9.7,31.67,3.52,98.54,0.0
2019012620,8.9,33.44,3.55,98.58,0.0
2019012621,8.11,35.43,3.52,98.6,0.0
2019012622,7.39,37.53,3.44,98.61,0.0
2019012623,6.74,39.56,3.38,98.61,0.0
2019012700,6.18,41.27,3.32,98.59,0.0
2019012701,5.64,43.18,3.24,98.56,0.0
2019012702,5.22,44.82,3.02,98.56,0.0
2019012703,4.99,45.9,2.82,98.56,0.0
2019012704,5.01,46.37,2.82,98.53,0.0
2019012705,5.76,44.56,2.06,98.61,0.0
2019012706,6.38,43.41,1.57,98.74,0.0
2019012707,7.53,41.81,1.42,98.78,50.67
2019012708,9.67,35.0,1.27,98.84,214.65
2019012709,12.12,30.19,0.91,98.86,406.8
2019012710,16.28,21.84,2.38,98.82,590.15
2019012711,18.14,18.34,3.33,98.73,680.4
2019012712,19.08,17.2,3.64,98.62,753.05
2019012713,19.51,16.87,3.75,98.52,705.33
2019012714,19.49,17.16,3.81,98.46,580.67
2019012715,18.89,18.02,3.79,98.44,401.08
2019012716,17.14,21.42,2.91,98.46,192.25
2019012717,12.79,30.06,2.79,98.48,22.0
2019012718,11.38,32.41,2.98,98.53,0.0
2019012719,10.57,34.1,3.0,98.58,0.0
2019012720,9.84,35.94,2.98,98.59,0.0
2019012721,9.17,37.74,2.93,98.6,0.0
2019012722,8.59,39.52,2.84,98.57,0.0
2019012723,8.16,40.68,2.69,98.55,0.0
2019012800,7.92,41.5,2.47,98.56,0.0
2019012801,7.81,41.66,2.25,98.56,0.0
2019012802,7.66,41.93,2.04,98.53,0.0
2019012803,7.62,42.04,1.77,98.52,0.0
2019012804,7.62,42.04,1.45,98.53,0.0
2019012805,7.55,42.27,1.08,98.58,0.0
2019012806,7.31,42.85,0.78,98.67,0.0
2019012807,8.12,42.33,0.76,98.74,54.47
2019012808,10.42,35.4,0.96,98.82,232.88
2019012809,14.13,27.85,0.25,98.88,445.4
2019012810,17.67,21.73,1.98,98.83,628.9
2019012811,19.15,19.42,2.39,98.71,727.08
2019012812,20.16,17.55,3.25,98.62,780.28
2019012813,20.68,16.4,3.95,98.54,730.2
2019012814,20.61,16.14,4.27,98.48,610.67
2019012815,19.9,16.79,4.27,98.44,430.02
2019012816,18.05,19.91,3.32,98.44,213.43
2019012817,13.32,29.34,2.89,98.46,25.67
2019012818,11.76,32.28,3.03,98.5,0.0
2019012819,10.91,34.41,3.0,98.53,0.0
2019012820,10.05,36.46,3.16,98.58,0.0
2019012821,9.46,37.81,3.14,98.61,0.0
2019012822,9.14,38.49,2.8,98.58,0.0
2019012823,8.66,39.62,2.73,98.59,0.0
2019012900,8.39,40.07,2.59,98.6,0.0
2019012901,8.84,38.43,2.07,98.55,0.0
2019012902,9.11,37.44,1.6,98.48,0.0
2019012903,8.69,38.36,1.5,98.43,0.0
2019012904,8.19,39.53,1.5,98.41,0.0
2019012905,7.73,40.64,1.51,98.44,0.0
2019012906,7.37,41.52,1.46,98.49,0.0
2019012907,8.3,40.57,1.3,98.52,57.92
2019012908,11.11,32.53,1.47,98.56,231.02
2019012909,14.57,27.0,0.63,98.62,424.12
2019012910,18.32,23.29,2.06,98.62,596.97
2019012911,20.07,20.27,2.37,98.57,728.08
2019012912,21.17,18.35,2.46,98.48,784.2
2019012913,21.8,17.22,2.61,98.41,734.17
2019012914,21.92,16.79,2.71,98.37,613.38
2019012915,21.43,17.17,2.52,98.33,434.58
2019012916,19.56,21.62,1.82,98.32,218.38
2019012917,16.21,26.7,2.0,98.32,27.38
2019012918,14.86,28.0,2.18,98.34,0.0
2019012919,13.78,29.54,2.33,98.35,0.0
2019012920,12.7,30.94,2.48,98.35,0.0
2019012921,11.72,32.09,2.59,98.34,0.0
2019012922,10.99,32.71,2.59,98.32,0.0
2019012923,10.41,33.12,2.54,98.3,0.0
2019013000,9.88,33.66,2.57,98.26,0.0
2019013001,9.31,34.15,2.56,98.22,0.0
2019013002,8.81,34.61,2.57,98.17,0.0
2019013003,8.54,34.81,2.57,98.13,0.0
2019013004,8.18,34.95,2.46,98.13,0.0
2019013005,8.11,34.55,2.28,98.18,0.0
2019013006,7.68,35.0,2.38,98.24,0.0
2019013007,9.7,30.8,2.56,98.27,60.28
2019013008,11.82,25.16,3.72,98.3,227.93
2019013009,13.88,21.89,3.43,98.34,416.73
2019013010,18.77,16.98,2.56,98.35,568.47
2019013011,21.92,14.92,1.6,98.28,686.75
2019013012,22.92,13.63,1.05,98.16,742.45
2019013013,23.41,12.73,0.78,98.04,706.62
2019013014,23.28,12.49,0.59,97.96,507.23
2019013015,22.68,12.83,0.94,97.91,333.5
2019013016,20.8,19.3,1.4,97.89,152.82
2019013017,17.38,22.23,2.5,97.88,19.38
2019013018,15.56,22.93,3.19,97.91,0.0
2019013019,14.63,23.32,3.46,97.96,0.0
2019013020,13.88,23.49,3.62,97.98,0.0
2019013021,13.12,23.96,3.62,97.98,0.0
2019013022,12.33,25.02,3.53,97.98,0.0
2019013023,11.76,25.74,3.6,97.94,0.0
2019013100,10.89,26.52,3.98,97.87,0.0
2019013101,10.15,27.73,4.07,97.83,0.0
2019013102,9.19,30.79,3.71,97.84,0.0
2019013103,8.93,32.44,3.43,97.85,0.0
2019013104,9.21,32.9,3.34,97.83,0.0
2019013105,9.13,33.49,3.48,97.85,0.0
2019013106,8.64,35.2,2.99,97.92,0.0
2019013107,9.79,32.34,3.04,98.0,40.15
2019013108,11.7,28.04,2.06,98.06,141.9
2019013109,14.58,21.91,1.23,98.09,262.7
2019013110,17.52,16.98,1.68,98.07,435.95
2019013111,20.89,14.58,2.9,97.99,627.78
2019013112,22.27,15.83,3.42,97.88,601.33
2019013113,22.85,17.79,3.64,97.76,538.35
2019013114,22.95,19.57,3.6,97.69,425.58
2019013115,22.46,21.42,3.65,97.66,282.15
2019013116,20.75,25.32,2.96,97.68,132.15
2019013117,16.34,34.82,2.9,97.72,18.73
2019013118,14.67,38.51,3.38,97.8,0.0
2019013119,13.77,41.35,3.6,97.88,0.0
2019013120,12.86,44.65,3.61,97.96,0.0
2019013121,12.02,47.66,3.49,98.01,0.0
2019013122,11.3,50.01,3.4,98.05,0.0
2019013123,10.7,51.68,3.36,98.06,0.0
2019020100,10.15,52.86,3.36,98.07,0.0
2019020101,9.62,53.85,3.37,98.07,0.0
2019020102,9.07,54.39,3.35,98.07,0.0
2019020103,8.46,55.26,3.32,98.06,0.0
2019020104,7.84,55.74,3.25,98.09,0.0
2019020105,7.21,56.37,3.17,98.14,0.0
2019020106,6.63,57.25,3.08,98.22,0.0
2019020107,8.95,48.36,3.59,98.29,65.43
2019020108,11.64,40.31,3.59,98.35,235.57
2019020109,15.72,32.24,4.19,98.37,425.8
2019020110,18.7,26.98,4.92,98.35,612.22
2019020111,20.31,24.26,5.09,98.27,717.17
2019020112,21.27,23.22,5.31,98.18,770.4
2019020113,21.59,23.42,5.6,98.11,726.17
2019020114,21.34,24.46,5.69,98.08,599.6
2019020115,20.42,26.53,5.5,98.08,416.2
2019020116,18.82,30.11,4.94,98.1,203.55
2019020117,14.89,40.23,3.2,98.14,26.27
2019020118,13.12,46.2,3.4,98.21,0.0
2019020119,12.22,50.26,3.51,98.28,0.0
2019020120,11.38,54.08,3.56,98.32,0.0
2019020121,10.61,57.79,3.59,98.34,0.0
2019020122,9.85,61.31,3.55,98.32,0.0
2019020123,9.11,64.98,3.45,98.32,0.0
2019020200,8.42,68.5,3.34,98.3,0.0
2019020201,7.79,71.79,3.25,98.28,0.0
2019020202,7.18,75.14,3.13,98.25,0.0
2019020203,6.65,78.36,3.07,98.2,0.0
2019020204,6.14,81.65,2.97,98.19,0.0
2019020205,5.58,85.45,2.8,98.25,0.0
2019020206,5.26,87.94,2.83,98.29,0.0
2019020207,7.64,75.11,3.82,98.32,57.78
2019020208,10.24,63.65,3.49,98.35,202.7
2019020209,14.42,47.98,4.26,98.37,374.77
2019020210,16.98,39.33,4.21,98.35,588.72
2019020211,18.69,33.99,4.07,98.3,685.15
2019020212,19.92,30.17,4.18,98.2,788.03
2019020213,20.62,27.63,4.44,98.1,734.67
2019020214,20.76,26.55,4.51,98.04,612.38
2019020215,20.21,26.93,4.31,98.01,432.88
2019020216,18.73,29.67,3.51,98.03,218.75
2019020217,14.4,40.44,2.83,98.07,30.25
2019020218,12.79,44.94,3.07,98.12,0.0
2019020219,11.94,47.78,3.1,98.19,0.0
2019020220,11.16,50.57,3.13,98.23,0.0
2019020221,10.45,53.15,3.14,98.25,0.0
2019020222,9.84,55.37,3.02,98.27,0.0
2019020223,9.37,57.15,2.85,98.26,0.0
2019020300,8.86,58.99,2.85,98.23,0.0
2019020301,8.31,61.06,2.94,98.18,0.0
2019020302,7.85,62.97,2.88,98.14,0.0
2019020303,7.49,64.68,2.74,98.13,0.0
2019020304,7.17,66.13,2.61,98.15,0.0
2019020305,6.98,67.03,2.42,98.2,0.0
2019020306,6.86,67.8,2.23,98.28,0.0
2019020307,8.74,60.11,2.01,98.36,56.53
2019020308,11.76,49.38,2.22,98.43,224.05
2019020309,15.75,37.76,2.48,98.47,416.73
2019020310,19.02,29.27,3.12,98.46,615.92
2019020311,20.62,25.45,2.78,98.38,710.78
2019020312,21.79,22.7,2.41,98.29,754.42
2019020313,22.5,20.8,2.19,98.21,702.12
2019020314,22.81,19.66,2.2,98.16,577.45
2019020315,22.44,19.64,2.49,98.14,397.33
2019020316,20.74,22.44,2.36,98.14,192.6
2019020317,16.0,31.34,2.89,98.16,26.38
2019020318,14.22,34.48,3.42,98.21,0.0
2019020319,13.34,36.43,3.64,98.27,0.0
2019020320,12.57,38.34,3.76,98.32,0.0
2019020321,11.82,40.29,3.83,98.35,0.0
2019020322,11.14,42.15,3.9,98.35,0.0
2019020323,10.46,44.09,3.9,98.33,0.0
2019020400,9.76,46.19,3.84,98.3,0.0
2019020401,9.15,48.24,3.8,98.27,0.0
2019020402,8.56,50.2,3.73,98.25,0.0
2019020403,7.99,52.32,3.64,98.24,0.0
2019020404,7.53,54.3,3.65,98.26,0.0
2019020405,7.29,55.52,3.86,98.28,0.0
2019020406,7.16,56.51,4.09,98.33,0.0
2019020407,9.4,48.97,5.42,98.39,55.67
2019020408,12.35,40.81,4.85,98.45,202.07
2019020409,16.8,30.69,4.41,98.44,376.6
2019020410,21.62,21.38,4.29,98.41,510.2
2019020411,24.63,18.62,3.32,98.32,612.03
2019020412,26.54,19.32,3.38,98.21,620.1
2019020413,27.46,20.37,3.77,98.06,567.03
2019020414,27.49,21.08,3.78,97.95,441.67
2019020415,26.92,22.05,3.66,97.9,289.9
2019020416,24.46,27.09,2.42,97.91,132.15
2019020417,20.92,32.96,2.55,97.92,18.5
2019020418,19.74,34.24,2.54,97.97,0.0
2019020419,19.39,34.11,2.31,98.02,0.0
2019020420,19.38,33.38,1.98,98.06,0.0
2019020421,19.22,33.09,1.67,98.07,0.0
2019020422,19.04,32.89,1.42,98.08,0.0
2019020423,18.64,33.13,1.36,98.06,0.0
2019020500,17.84,34.22,1.55,98.02,0.0
2019020501,16.73,35.95,1.85,97.99,0.0
2019020502,15.91,37.52,1.92,97.94,0.0
2019020503,15.56,38.97,1.8,97.91,0.0
2019020504,15.31,40.86,1.7,97.91,0.0
2019020505,15.05,42.75,1.66,97.94,0.0
2019020506,14.86,44.33,1.55,98.0,0.0
2019020507,15.69,43.46,1.45,98.06,56.53
2019020508,18.53,36.83,1.77,98.11,203.27
2019020509,22.76,28.96,2.26,98.15,385.2
2019020510,26.13,23.01,3.91,98.12,548.75
2019020511,27.6,20.2,4.62,98.04,660.33
2019020512,28.49,18.59,5.03,97.92,658.3
2019020513,28.87,17.73,5.39,97.8,611.05
2019020514,28.68,17.4,5.68,97.73,500.4
2019020515,27.89,17.63,5.63,97.69,331.88
2019020516,26.05,19.27,4.25,97.68,159.1
2019020517,21.05,25.49,3.32,97.71,23.23
2019020518,19.1,26.58,3.51,97.75,0.0
2019020519,18.01,26.65,3.43,97.79,0.0
2019020520,17.03,27.15,3.27,97.8,0.0
2019020521,16.09,28.05,3.15,97.8,0.0
2019020522,15.16,29.31,3.14,97.78,0.0
2019020523,14.45,30.38,3.12,97.73,0.0
2019020600,13.87,31.34,3.1,97.68,0.0
2019020601,13.23,32.55,3.12,97.64,0.0
2019020602,12.73,33.41,3.09,97.59,0.0
2019020603,11.76,35.37,3.06,97.57,0.0
2019020604,11.17,36.43,2.9,97.56,0.0
2019020605,10.88,36.79,2.65,97.59,0.0
2019020606,10.88,36.45,2.38,97.65,0.0
2019020607,13.1,32.54,1.86,97.7,69.18
2019020608,16.29,25.31,2.02,97.73,253.7
2019020609,20.12,20.23,1.73,97.74,460.75
2019020610,24.04,17.02,2.28,97.7,647.38
2019020611,25.57,16.23,2.91,97.59,747.95
2019020612,26.49,15.8,3.7,97.46,778.5
2019020613,26.92,15.65,4.35,97.33,732.95
2019020614,26.79,15.89,4.6,97.23,605.35
2019020615,26.05,16.59,4.52,97.18,422.95
2019020616,24.34,18.77,3.58,97.17,215.27
2019020617,19.47,27.2,2.93,97.2,32.67
2019020618,17.6,30.99,3.1,97.27,0.0
2019020619,16.56,33.95,3.04,97.33,0.0
2019020620,15.59,36.83,3.0,97.36,0.0
2019020621,14.75,39.25,3.04,97.36,0.0
2019020622,13.88,41.71,3.14,97.33,0.0
2019020623,13.05,44.02,3.31,97.32,0.0
2019020700,12.13,46.09,3.54,97.29,0.0
2019020701,11.26,46.94,3.68,97.26,0.0
2019020702,10.35,46.64,3.46,97.23,0.0
2019020703,9.47,45.66,3.1,97.21,0.0
2019020704,8.71,44.06,2.86,97.22,0.0
2019020705,8.12,42.28,2.63,97.26,0.0
2019020706,7.94,40.04,2.3,97.3,0.0
2019020707,10.1,33.36,2.1,97.35,66.78
2019020708,12.58,26.6,2.3,97.39,257.08
2019020709,17.03,21.58,3.81,97.42,491.95
2019020710,19.77,20.33,5.65,97.4,658.15
2019020711,20.78,19.22,6.43,97.33,761.6
2019020712,21.2,18.09,7.09,97.26,818.55
2019020713,21.1,17.07,7.6,97.19,751.3
2019020714,20.54,16.38,7.87,97.15,580.03
2019020715,19.54,16.13,7.92,97.18,376.58
2019020716,17.99,16.79,7.46,97.23,183.5
2019020717,15.0,20.24,5.05,97.31,27.52
2019020718,12.8,23.59,4.28,97.43,0.0
2019020719,11.49,26.09,3.8,97.54,0.0
2019020720,10.35,28.67,3.42,97.61,0.0
2019020721,9.38,31.27,3.18,97.65,0.0
2019020722,8.61,33.65,3.02,97.68,0.0
2019020723,8.02,35.47,2.8,97.69,0.0
2019020800,7.67,36.47,2.56,97.69,0.0
2019020801,7.58,36.7,2.28,97.69,0.0
2019020802,7.61,36.62,2.0,97.68,0.0
2019020803,7.37,36.92,1.89,97.67,0.0
2019020804,6.67,38.58,2.06,97.7,0.0
2019020805,5.79,40.52,2.35,97.75,0.0
2019020806,5.1,41.83,2.6,97.84,0.0
2019020807,7.83,34.69,2.78,97.95,91.62
2019020808,11.07,27.33,3.0,98.06,302.6
2019020809,15.48,20.68,2.14,98.12,520.47
2019020810,17.88,16.46,1.33,98.14,705.35
2019020811,19.1,14.31,0.57,98.1,801.17
2019020812,19.95,13.09,0.22,98.03,823.55
2019020813,20.45,12.49,1.14,97.97,762.35
2019020814,20.51,12.44,2.09,97.94,640.5
2019020815,19.94,12.96,2.98,97.95,434.88
2019020816,18.65,14.41,3.36,97.97,220.0
2019020817,14.33,20.91,2.81,98.03,33.47
2019020818,12.49,23.48,3.21,98.08,0.0
2019020819,11.64,24.5,3.26,98.15,0.0
2019020820,10.89,25.52,3.11,98.18,0.0
2019020821,10.28,26.45,2.88,98.18,0.0
2019020822,9.61,27.41,2.8,98.18,0.0
2019020823,8.83,28.89,2.82,98.18,0.0
2019020900,8.17,30.5,2.75,98.18,0.0
2019020901,7.44,32.66,2.73,98.17,0.0
2019020902,6.67,35.39,2.78,98.16,0.0
2019020903,6.01,38.22,2.85,98.16,0.0
2019020904,5.53,40.9,2.84,98.15,0.0
2019020905,5.19,43.31,2.77,98.16,0.0
2019020906,5.08,45.1,2.6,98.22,0.0
2019020907,7.77,38.98,2.18,98.29,81.85
2019020908,10.87,32.15,1.82,98.38,285.9
2019020909,14.96,23.4,1.63,98.43,507.15
2019020910,18.37,16.23,3.08,98.45,689.47
2019020911,19.75,14.95,3.49,98.41,806.33
2019020912,20.56,14.47,3.57,98.32,841.9
2019020913,20.94,14.38,3.34,98.22,791.38
2019020914,20.81,14.67,2.97,98.15,670.67
2019020915,20.22,15.41,2.68,98.13,490.2
2019020916,18.87,17.41,2.17,98.15,268.15
2019020917,15.01,24.65,2.03,98.19,48.95
2019020918,12.84,28.3,2.56,98.28,0.0
2019020919,11.54,31.78,2.85,98.35,0.0
2019020920,10.58,34.88,3.03,98.39,0.0
2019020921,10.12,36.86,2.82,98.39,0.0
2019020922,10.01,37.23,2.39,98.32,0.0
2019020923,10.24,36.01,2.11,98.28,0.0
2019021000,10.16,35.44,1.81,98.26,0.0
2019021001,9.66,35.99,1.78,98.24,0.0
2019021002,8.65,37.95,2.04,98.21,0.0
2019021003,7.52,39.91,2.39,98.18,0.0
2019021004,6.68,41.16,2.57,98.2,0.0
2019021005,6.07,41.79,2.6,98.26,0.0
2019021006,5.61,41.96,2.73,98.34,0.0
2019021007,8.19,34.58,3.08,98.38,89.72
2019021008,10.24,29.11,3.99,98.41,274.4
2019021009,13.31,23.58,2.7,98.47,471.25
2019021010,18.67,16.74,2.17,98.46,616.3
2019021011,21.04,13.68,1.54,98.4,690.38
2019021012,22.27,11.91,0.96,98.3,773.67
2019021013,22.98,10.84,0.41,98.19,750.0
2019021014,23.06,10.39,0.31,98.12,650.58
2019021015,22.59,10.34,0.69,98.09,467.85
2019021016,21.31,12.73,1.02,98.1,249.77
2019021017,18.37,16.62,1.56,98.11,44.4
2019021018,16.03,18.16,2.17,98.15,0.0
2019021019,14.09,20.29,2.67,98.19,0.0
2019021020,12.64,22.1,2.98,98.22,0.0
2019021021,11.57,23.6,3.18,98.24,0.0
2019021022,10.69,24.77,3.28,98.24,0.0
2019021023,10.26,25.5,3.07,98.25,0.0
2019021100,9.95,25.77,3.08,98.22,0.0
2019021101,9.86,25.66,2.98,98.19,0.0
2019021102,9.19,26.42,3.01,98.16,0.0
2019021103,8.62,27.18,2.93,98.15,0.0
2019021104,8.76,26.65,2.86,98.16,0.0
2019021105,8.63,26.62,2.84,98.22,0.0
2019021106,8.56,26.05,2.94,98.27,0.0
2019021107,10.36,22.59,2.96,98.34,79.78
2019021108,12.77,18.63,3.92,98.41,258.92
2019021109,15.66,15.64,3.17,98.45,457.52
2019021110,20.66,11.22,3.44,98.45,640.42
2019021111,23.25,9.41,3.07,98.37,732.8
2019021112,24.07,8.79,2.53,98.28,580.72
2019021113,24.45,8.48,1.84,98.2,587.33
2019021114,24.01,8.7,1.88,98.13,570.85
2019021115,23.34,9.0,2.08,98.09,385.9
2019021116,21.4,12.72,1.77,98.07,205.02
2019021117,18.52,15.43,2.25,98.08,37.92
2019021118,17.05,16.37,2.32,98.14,0.0
2019021119,16.35,17.3,2.15,98.24,0.0
2019021120,15.47,18.76,2.32,98.29,0.0
2019021121,14.31,20.31,2.74,98.28,0.0
2019021122,13.62,21.54,3.02,98.24,0.0
2019021123,12.29,23.82,3.16,98.21,0.0
2019021200,12.02,24.8,3.03,98.19,0.0
2019021201,11.62,25.91,3.01,98.15,0.0
2019021202,11.36,26.82,3.0,98.09,0.0
2019021203,11.26,27.22,2.86,98.07,0.0
2019021204,11.15,27.55,2.58,98.11,0.0
2019021205,11.04,28.26,2.24,98.21,0.0
2019021206,10.88,28.96,2.38,98.3,0.0
2019021207,12.63,25.37,3.54,98.35,89.1
2019021208,15.22,21.09,3.97,98.39,286.2
2019021209,19.99,14.94,4.52,98.41,499.48
2019021210,22.9,12.27,4.47,98.38,663.4
2019021211,24.84,10.71,4.01,98.3,742.22
2019021212,26.31,9.57,3.49,98.19,791.58
2019021213,27.24,8.97,3.12,98.09,754.45
2019021214,27.57,8.75,3.1,98.02,631.75
2019021215,27.18,8.94,3.22,97.99,452.38
2019021216,25.48,10.76,2.66,98.0,239.25
2019021217,20.39,16.16,3.05,98.05,43.12
2019021218,18.65,17.58,3.63,98.12,0.0
2019021219,18.45,17.89,3.89,98.19,0.0
2019021220,18.37,18.21,4.25,98.25,0.0
2019021221,18.18,18.51,4.64,98.27,0.0
2019021222,17.45,19.54,4.51,98.27,0.0
2019021223,16.22,21.2,4.45,98.25,0.0
2019021300,15.69,22.11,4.44,98.23,0.0
2019021301,15.12,23.47,4.24,98.2,0.0
2019021302,14.38,25.38,3.99,98.16,0.0
2019021303,13.72,27.38,3.87,98.13,0.0
2019021304,13.23,29.2,3.88,98.13,0.0
2019021305,12.83,30.62,3.9,98.16,0.0
2019021306,12.55,31.64,3.9,98.22,0.0
2019021307,14.08,28.94,5.0,98.27,82.95
2019021308,16.35,25.19,4.56,98.3,224.3
2019021309,20.07,20.08,4.12,98.31,367.9
2019021310,24.92,13.45,5.21,98.28,483.48
2019021311,28.2,10.42,4.39,98.2,576.7
2019021312,29.46,10.97,3.89,98.08,549.3
2019021313,29.64,12.85,3.76,97.96,504.85
2019021314,29.31,14.61,3.45,97.87,442.8
2019021315,28.92,15.72,2.83,97.79,308.3
2019021316,27.46,19.03,1.3,97.76,149.0
2019021317,24.95,21.33,0.69,97.75,27.6
2019021318,23.02,23.12,1.21,97.79,0.0
2019021319,21.59,24.75,1.75,97.83,0.0
2019021320,20.61,25.77,1.99,97.84,0.0
2019021321,19.86,26.93,1.92,97.83,0.0
2019021322,19.16,28.75,1.64,97.8,0.0
2019021323,18.31,30.83,1.57,97.75,0.0
2019021400,17.28,33.11,1.85,97.7,0.0
2019021401,16.25,35.25,2.37,97.65,0.0
2019021402,15.09,37.86,2.92,97.6,0.0
2019021403,14.3,39.92,3.39,97.57,0.0
2019021404,13.9,40.98,3.59,97.59,0.0
2019021405,13.39,42.28,3.67,97.64,0.0
2019021406,12.96,43.41,3.76,97.71,0.0
2019021407,15.19,37.5,5.12,97.77,93.65
2019021408,17.63,32.04,4.45,97.82,294.4
2019021409,22.11,22.98,4.24,97.83,504.17
2019021410,25.46,18.59,5.05,97.8,672.38
2019021411,26.71,17.34,5.33,97.74,777.53
2019021412,27.33,16.62,5.65,97.65,806.35
2019021413,27.32,16.75,6.15,97.59,752.7
2019021414,26.54,17.89,6.7,97.56,614.05
2019021415,25.22,19.78,6.75,97.56,430.12
2019021416,23.48,22.66,6.07,97.6,220.55
2019021417,19.89,29.45,3.64,97.65,39.45
2019021418,17.6,35.32,3.31,97.71,0.0
2019021419,16.52,39.35,3.15,97.78,0.0
2019021420,15.64,43.14,3.06,97.83,0.0
2019021421,14.89,46.3,3.05,97.87,0.0
2019021422,14.19,49.04,3.03,97.88,0.0
2019021423,13.53,51.29,3.03,97.89,0.0
2019021500,12.9,53.12,3.03,97.87,0.0
2019021501,12.27,54.8,3.05,97.84,0.0
2019021502,11.63,56.45,3.04,97.8,0.0
2019021503,10.99,58.06,2.99,97.79,0.0
2019021504,10.38,59.85,2.94,97.79,0.0
2019021505,9.8,62.25,2.89,97.83,0.0
2019021506,9.43,64.53,2.78,97.92,0.0
2019021507,12.07,55.52,3.27,98.02,91.75
2019021508,14.77,47.8,3.06,98.09,278.75
2019021509,19.35,34.37,3.25,98.13,493.52
2019021510,21.54,27.95,3.39,98.11,682.75
2019021511,22.81,24.16,3.69,98.04,785.0
2019021512,23.69,21.49,3.97,97.94,768.23
2019021513,24.1,19.85,4.07,97.85,768.55
2019021514,24.08,19.08,4.11,97.78,645.78
2019021515,23.46,19.37,4.26,97.75,464.92
2019021516,22.17,20.78,4.3,97.8,248.8
2019021517,18.1,27.8,2.95,97.86,48.03
2019021518,15.79,33.09,3.2,97.94,0.0
2019021519,14.85,36.11,3.26,98.03,0.0
2019021520,13.98,39.11,3.3,98.09,0.0
2019021521,13.16,42.0,3.32,98.14,0.0
2019021522,12.37,44.78,3.3,98.15,0.0
2019021523,11.62,47.62,3.29,98.14,0.0
2019021600,10.91,50.64,3.27,98.13,0.0
2019021601,10.21,54.05,3.23,98.1,0.0
2019021602,9.57,57.46,3.19,98.08,0.0
2019021603,8.96,60.82,3.1,98.06,0.0
2019021604,8.4,64.17,2.96,98.07,0.0
2019021605,8.01,66.66,2.7,98.13,0.0
2019021606,8.06,66.92,2.34,98.18,0.0
2019021607,11.08,55.02,1.9,98.27,90.45
2019021608,14.04,45.33,1.25,98.33,282.02
2019021609,18.6,31.19,2.67,98.37,499.08
2019021610,21.06,23.37,4.32,98.35,688.65
2019021611,22.53,19.56,4.62,98.26,831.83
