time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2020042520,31.58,30.34,1.86,96.92,0.0
2020042521,30.91,31.57,1.89,96.96,0.0
2020042522,30.22,33.17,1.92,96.98,0.0
2020042523,29.33,35.43,2.04,96.97,0.0
2020042600,28.3,37.72,2.2,96.93,0.0
2020042601,27.41,40.14,2.33,96.9,0.0
2020042602,26.91,42.59,2.37,96.9,0.0
2020042603,26.62,44.52,2.38,96.91,0.0
2020042604,26.28,46.38,2.39,96.94,0.0
2020042605,25.96,47.48,2.43,97.01,4.8
2020042606,27.26,43.25,3.15,97.09,98.75
2020042607,29.7,35.86,3.8,97.16,282.48
2020042608,33.43,27.48,3.5,97.21,502.15
2020042609,35.99,23.23,2.9,97.23,705.35
2020042610,37.6,20.74,2.51,97.21,856.62
2020042611,38.75,18.99,2.38,97.15,890.78
2020042612,39.51,17.94,2.46,97.06,918.03
2020042613,39.89,17.37,2.74,96.97,771.9
2020042614,39.9,17.22,3.09,96.89,552.72
2020042615,39.59,17.07,3.58,96.83,388.98
2020042616,38.86,17.33,4.05,96.82,226.57
2020042617,37.64,18.66,3.98,96.85,89.18
2020042618,34.48,24.97,2.71,96.92,6.72
2020042619,32.93,27.77,2.96,97.0,0.0
2020042620,31.98,29.84,2.93,97.07,0.0
2020042621,31.0,32.17,2.84,97.1,0.0
2020042622,30.01,34.12,2.86,97.1,0.0
2020042623,29.11,35.74,2.93,97.09,0.0
2020042700,28.31,37.22,3.02,97.06,0.0
2020042701,27.35,39.74,3.17,97.03,0.0
2020042702,26.52,43.54,3.35,97.02,0.0
2020042703,25.65,48.24,3.59,97.05,0.0
2020042704,24.91,52.69,3.99,97.11,0.0
2020042705,24.4,56.08,4.53,97.19,5.38
2020042706,25.24,54.1,5.65,97.28,113.82
2020042707,27.81,45.17,5.74,97.34,309.33
2020042708,31.69,32.45,5.99,97.39,537.9
2020042709,34.74,25.76,5.69,97.39,750.7
2020042710,36.88,22.43,5.04,97.37,885.95
2020042711,38.54,20.17,4.43,97.31,958.7
2020042712,39.64,18.54,4.01,97.22,978.72
2020042713,40.27,17.25,3.78,97.11,866.42
2020042714,40.4,16.38,3.68,97.02,642.15
2020042715,40.08,15.92,3.53,96.95,249.15
2020042716,39.17,16.14,3.26,96.93,216.27
2020042717,37.5,20.76,2.11,96.97,88.18
2020042718,34.7,29.18,1.54,97.03,7.0
2020042719,34.08,29.5,1.34,97.1,0.0
2020042720,33.52,29.98,1.7,97.17,0.0
2020042721,32.22,32.37,2.51,97.23,0.0
2020042722,30.61,35.48,3.2,97.26,0.0
2020042723,29.22,38.36,3.45,97.26,0.0
2020042800,27.87,40.86,3.43,97.24,0.0
2020042801,27.03,43.42,3.18,97.22,0.0
2020042802,26.25,46.37,3.1,97.23,0.0
2020042803,25.57,48.48,3.15,97.26,0.0
2020042804,24.92,50.08,3.24,97.32,0.0
2020042805,24.29,51.12,3.29,97.39,6.07
2020042806,25.94,44.53,3.98,97.48,110.38
2020042807,28.61,35.34,4.49,97.55,305.8
2020042808,31.93,28.38,4.26,97.58,536.12
2020042809,34.99,23.0,3.3,97.57,738.78
2020042810,37.05,19.91,2.28,97.52,878.55
2020042811,38.36,18.19,1.3,97.43,955.25
2020042812,39.21,17.07,0.36,97.33,1009.7
2020042813,39.7,16.44,0.71,97.23,943.08
2020042814,39.77,16.22,1.31,97.14,813.35
2020042815,39.44,16.3,1.73,97.09,622.0
2020042816,38.69,16.82,2.09,97.08,375.5
2020042817,37.32,19.3,2.13,97.11,154.12
2020042818,33.95,29.68,2.08,97.16,11.65
2020042819,32.02,31.5,2.85,97.22,0.0
2020042820,30.84,31.93,3.45,97.27,0.0
2020042821,29.79,33.04,3.63,97.29,0.0
2020042822,28.73,35.16,3.54,97.29,0.0
2020042823,27.78,37.52,3.39,97.27,0.0
2020042900,26.98,39.52,3.33,97.23,0.0
2020042901,26.27,41.33,3.34,97.2,0.0
2020042902,25.62,43.09,3.35,97.19,0.0
2020042903,25.04,44.7,3.4,97.2,0.0
2020042904,24.51,46.26,3.44,97.23,0.0
2020042905,24.11,47.46,3.48,97.29,6.82
2020042906,25.78,42.67,4.95,97.37,118.93
2020042907,28.41,36.59,4.51,97.43,309.52
2020042908,32.75,26.78,4.63,97.46,519.22
2020042909,35.16,22.81,3.5,97.45,709.88
2020042910,36.96,20.53,2.32,97.4,887.33
2020042911,38.41,18.97,1.55,97.33,974.85
2020042912,39.53,18.01,1.62,97.24,989.7
2020042913,40.23,17.46,2.11,97.14,795.7
2020042914,40.47,17.14,2.7,97.06,653.25
2020042915,40.18,17.03,3.19,97.01,443.0
2020042916,39.46,17.13,3.53,96.99,273.1
2020042917,38.16,18.54,3.31,97.01,108.2
2020042918,34.77,26.8,2.24,97.05,7.78
2020042919,33.37,29.14,2.18,97.11,0.0
2020042920,32.7,30.43,2.03,97.17,0.0
2020042921,31.99,31.84,1.93,97.2,0.0
2020042922,31.27,33.0,1.87,97.19,0.0
2020042923,30.61,34.05,1.79,97.17,0.0
2020043000,29.95,35.42,1.76,97.14,0.0
2020043001,29.13,37.31,1.82,97.11,0.0
2020043002,28.45,39.2,1.78,97.09,0.0
2020043003,27.79,40.74,1.72,97.11,0.0
2020043004,27.13,42.88,1.79,97.16,0.0
2020043005,26.66,44.52,1.92,97.24,7.43
2020043006,28.0,40.42,2.14,97.33,119.65
2020043007,29.6,34.3,2.83,97.41,316.55
2020043008,32.67,28.06,2.11,97.46,539.65
2020043009,35.15,24.25,1.47,97.47,742.08
2020043010,36.57,22.35,1.51,97.43,891.75
2020043011,37.72,21.07,1.98,97.38,934.75
2020043012,38.42,20.34,2.52,97.29,953.83
2020043013,38.43,20.47,3.22,97.22,868.97
2020043014,38.13,20.96,3.99,97.15,718.47
2020043015,37.73,21.69,4.38,97.12,494.42
2020043016,37.4,22.34,4.31,97.1,298.42
2020043017,36.48,23.8,3.88,97.11,120.68
2020043018,33.23,31.71,2.43,97.15,10.75
2020043019,31.6,35.37,2.47,97.2,0.0
2020043020,30.87,36.61,2.41,97.24,0.0
2020043021,30.33,37.49,2.27,97.27,0.0
2020043022,29.95,37.91,2.07,97.27,0.0
2020043023,29.8,37.71,1.78,97.24,0.0
2020050100,29.88,36.89,1.33,97.18,0.0
2020050101,29.89,36.64,0.91,97.14,0.0
2020050102,29.45,38.24,0.76,97.12,0.0
2020050103,28.57,40.36,1.11,97.13,0.0
2020050104,27.06,45.26,1.8,97.17,0.0
2020050105,26.01,49.23,2.35,97.23,7.85
2020050106,27.49,43.94,2.72,97.29,114.84
2020050107,29.52,35.03,3.44,97.34,309.29
2020050108,33.59,24.36,4.11,97.37,528.39
2020050109,36.74,18.42,4.99,97.37,737.9
2020050110,38.72,15.82,5.44,97.32,915.53
2020050111,40.27,14.13,5.71,97.24,952.02
2020050112,41.36,13.01,5.88,97.13,1022.75
2020050113,42.0,12.21,5.99,97.03,957.28
2020050114,42.2,11.68,6.13,96.92,821.42
2020050115,41.88,11.47,6.21,96.85,631.45
2020050116,41.05,11.62,6.11,96.81,396.83
2020050117,39.12,13.89,4.55,96.81,162.5
2020050118,34.57,20.78,3.47,96.84,13.05
2020050119,32.8,21.81,3.82,96.88,0.0
2020050120,31.94,21.76,4.15,96.93,0.0
2020050121,31.19,21.9,4.54,96.96,0.0
2020050122,30.5,22.35,4.88,96.95,0.0
2020050123,29.85,23.08,5.11,96.91,0.0
2020050200,29.19,24.15,5.27,96.85,0.0
2020050201,28.56,25.5,5.59,96.79,0.0
2020050202,27.99,27.22,6.3,96.78,0.0
2020050203,27.52,29.91,7.06,96.81,0.0
2020050204,27.19,34.02,7.06,96.86,0.0
2020050205,26.89,38.47,6.6,96.91,7.7
2020050206,27.94,38.41,6.85,96.99,125.82
2020050207,30.48,33.83,6.95,97.05,335.92
2020050208,33.84,27.12,7.48,97.09,579.42
2020050209,37.32,18.91,8.42,97.09,773.08
2020050210,39.47,14.96,8.38,97.04,914.42
2020050211,40.95,13.06,8.12,96.98,991.3
2020050212,41.89,11.86,7.81,96.88,1028.2
2020050213,42.36,11.06,7.56,96.79,938.15
2020050214,42.39,10.65,7.37,96.7,786.78
2020050215,41.92,10.72,7.2,96.65,588.12
2020050216,41.03,11.35,6.99,96.63,363.75
2020050217,39.41,13.33,5.95,96.66,152.95
2020050218,35.28,19.71,3.78,96.71,13.12
2020050219,33.43,23.39,3.82,96.79,0.0
2020050220,32.68,25.62,3.9,96.84,0.0
2020050221,32.04,27.58,3.96,96.87,0.0
2020050222,31.46,29.39,4.05,96.85,0.0
2020050223,30.81,31.25,4.1,96.81,0.0
2020050300,30.12,33.28,4.23,96.76,0.0
2020050301,29.41,35.19,4.06,96.74,0.0
2020050302,28.68,37.25,3.39,96.73,0.0
2020050303,27.75,39.78,2.66,96.75,0.0
2020050304,27.14,41.54,1.96,96.79,0.0
2020050305,26.87,42.4,1.44,96.84,6.93
2020050306,28.27,38.9,2.84,96.92,108.55
2020050307,30.49,35.06,4.1,96.99,301.0
2020050308,33.61,29.15,4.08,97.06,531.3
2020050309,36.09,24.17,3.45,97.07,722.9
2020050310,37.92,20.73,2.96,97.05,852.53
2020050311,39.3,18.23,2.68,96.99,900.7
2020050312,40.32,16.53,2.73,96.9,960.42
2020050313,40.74,15.92,3.04,96.83,920.65
2020050314,40.98,15.62,3.36,96.75,769.2
2020050315,40.97,15.72,3.4,96.7,545.6
2020050316,40.44,16.25,3.48,96.68,330.3
2020050317,39.34,17.58,3.32,96.7,130.7
2020050318,36.04,24.03,2.25,96.74,11.77
2020050319,34.58,26.25,2.29,96.79,0.0
2020050320,33.86,27.4,2.09,96.84,0.0
2020050321,33.34,28.61,1.73,96.88,0.0
2020050322,32.54,30.71,1.35,96.9,0.0
2020050323,31.25,34.18,1.01,96.9,0.0
2020050400,30.19,37.53,0.77,96.87,0.0
2020050401,29.51,39.84,0.78,96.86,0.0
2020050402,28.97,41.83,1.31,96.87,0.0
2020050403,27.86,45.37,1.95,96.9,0.0
2020050404,26.69,49.02,2.41,96.97,0.0
2020050405,25.88,51.6,2.62,97.06,7.18
2020050406,27.04,48.12,3.16,97.17,114.9
2020050407,29.63,40.48,2.78,97.28,310.15
2020050408,32.68,31.67,2.05,97.34,565.78
2020050409,34.77,26.55,1.66,97.35,752.4
2020050410,36.53,22.78,1.67,97.33,779.28
2020050411,38.02,19.85,2.09,97.27,906.08
2020050412,39.04,17.8,2.78,97.2,867.38
2020050413,38.82,17.31,3.75,97.16,782.67
2020050414,38.1,17.76,4.28,97.13,600.9
2020050415,37.65,18.22,4.08,97.1,464.85
2020050416,37.21,18.6,3.7,97.07,288.65
2020050417,36.31,19.52,3.41,97.08,120.85
2020050418,33.8,24.46,2.14,97.12,10.8
2020050419,32.2,27.74,2.06,97.18,0.0
2020050420,31.6,28.91,1.91,97.25,0.0
2020050421,30.83,30.11,1.9,97.28,0.0
2020050422,29.75,31.77,2.05,97.26,0.0
2020050423,28.62,33.47,2.26,97.22,0.0
2020050500,27.6,35.03,2.42,97.15,0.0
2020050501,26.67,36.75,2.52,97.09,0.0
2020050502,25.84,39.19,2.51,97.07,0.0
2020050503,25.14,41.78,2.4,97.1,0.0
2020050504,24.55,44.06,2.3,97.15,0.0
2020050505,24.17,45.77,2.17,97.22,8.65
2020050506,26.15,40.26,2.67,97.31,114.22
2020050507,29.26,32.31,1.55,97.39,303.85
2020050508,33.25,24.45,0.97,97.42,523.1
2020050509,35.12,22.06,1.53,97.41,723.62
2020050510,36.64,19.93,1.82,97.36,874.65
2020050511,37.98,18.14,2.18,97.28,955.1
2020050512,38.98,16.84,2.78,97.18,1023.9
2020050513,39.56,16.05,3.47,97.08,950.85
2020050514,39.7,15.74,4.14,96.99,699.9
2020050515,39.38,15.86,4.7,96.94,482.12
2020050516,38.6,16.35,5.09,96.91,290.27
2020050517,37.33,17.39,5.14,96.93,124.78
2020050518,34.3,21.95,3.24,96.96,12.88
2020050519,32.17,25.91,3.04,97.02,0.0
2020050520,31.18,27.66,3.11,97.08,0.0
2020050521,30.32,29.1,3.18,97.12,0.0
2020050522,29.55,30.41,3.18,97.13,0.0
2020050523,28.8,31.79,3.07,97.1,0.0
2020050600,28.15,33.16,2.88,97.07,0.0
2020050601,27.61,34.75,2.61,97.02,0.0
2020050602,27.29,36.67,2.28,96.98,0.0
2020050603,27.22,37.8,1.95,96.96,0.0
2020050604,26.82,39.26,1.89,96.97,0.0
2020050605,26.05,41.14,2.17,96.99,9.48
2020050606,28.02,36.46,2.81,97.03,130.75
2020050607,30.55,29.9,4.01,97.07,337.7
2020050608,34.99,21.73,4.29,97.1,580.65
2020050609,37.6,17.27,4.17,97.1,757.9
2020050610,38.99,15.42,4.05,97.07,835.88
2020050611,39.96,14.63,4.12,97.02,682.55
2020050612,40.59,14.48,4.31,96.94,721.72
2020050613,40.66,15.02,4.63,96.85,811.97
2020050614,40.6,16.0,4.93,96.76,694.83
2020050615,40.21,17.42,5.21,96.68,456.02
2020050616,39.43,19.09,5.39,96.63,281.55
2020050617,38.33,21.19,4.82,96.62,115.65
2020050618,36.16,26.02,2.83,96.63,10.6
2020050619,35.04,28.18,2.6,96.69,0.0
2020050620,33.96,28.7,2.84,96.75,0.0
2020050621,32.62,27.92,3.6,96.81,0.0
2020050622,31.34,27.17,4.39,96.85,0.0
2020050623,30.18,28.21,4.49,96.86,0.0
2020050700,29.03,31.13,3.86,96.85,0.0
2020050701,28.08,34.71,3.33,96.81,0.0
2020050702,27.23,38.51,2.83,96.78,0.0
2020050703,26.49,41.7,2.39,96.8,0.0
2020050704,25.92,44.25,1.82,96.84,0.0
2020050705,26.14,43.84,0.86,96.92,10.73
2020050706,27.86,39.46,0.66,97.0,141.82
2020050707,29.87,33.44,2.02,97.08,349.75
2020050708,34.06,24.32,2.29,97.14,572.6
2020050709,36.83,18.57,2.44,97.18,774.4
2020050710,38.49,15.56,2.64,97.17,929.6
2020050711,39.89,13.37,2.55,97.12,1024.95
2020050712,40.76,12.05,2.21,97.04,1059.5
2020050713,40.99,11.44,2.17,96.96,990.67
2020050714,41.09,11.03,2.57,96.9,828.3
2020050715,40.92,10.77,2.75,96.84,671.38
2020050716,40.14,10.89,3.09,96.83,430.08
2020050717,38.93,12.0,3.05,96.84,188.48
2020050718,34.81,19.21,2.49,96.87,17.33
2020050719,32.71,20.99,2.75,96.93,0.0
2020050720,31.65,21.8,2.67,96.99,0.0
2020050721,30.86,22.78,2.36,97.04,0.0
2020050722,30.41,23.49,1.89,97.06,0.0
2020050723,30.1,24.01,1.37,97.05,0.0
2020050800,29.64,24.8,1.11,97.02,0.0
2020050801,28.94,26.16,1.17,96.97,0.0
2020050802,28.19,27.55,1.2,96.94,0.0
2020050803,27.55,28.76,1.18,96.92,0.0
2020050804,26.64,29.86,1.37,96.93,0.0
2020050805,25.57,31.96,1.78,96.97,11.25
2020050806,27.25,28.58,2.27,97.02,140.12
2020050807,29.98,22.14,2.87,97.07,347.8
2020050808,33.9,18.03,2.78,97.09,564.72
2020050809,38.12,13.63,2.72,97.08,781.58
2020050810,40.27,12.12,2.61,97.04,918.6
2020050811,41.66,11.27,2.24,96.97,990.4
2020050812,42.59,10.61,1.9,96.89,1038.62
2020050813,43.05,10.14,1.72,96.8,973.45
2020050814,43.1,9.82,1.82,96.72,804.45
2020050815,42.76,9.68,1.9,96.66,537.6
2020050816,42.05,9.6,1.9,96.65,339.95
2020050817,40.76,10.74,1.64,96.66,145.3
2020050818,37.7,15.95,1.52,96.71,13.65
2020050819,36.18,16.21,1.72,96.78,0.0
2020050820,35.06,16.97,1.83,96.84,0.0
2020050821,34.02,17.44,1.91,96.88,0.0
2020050822,32.99,18.32,1.93,96.9,0.0
2020050823,31.55,20.1,2.11,96.88,0.0
2020050900,29.56,23.15,2.57,96.85,0.0
2020050901,28.04,26.46,2.96,96.83,0.0
2020050902,27.19,29.64,3.19,96.81,0.0
2020050903,26.64,32.87,3.47,96.83,0.0
2020050904,26.22,35.75,3.79,96.86,0.0
2020050905,26.04,37.8,4.18,96.92,10.75
2020050906,27.93,34.96,5.65,96.99,133.82
2020050907,30.5,31.07,5.55,97.05,336.6
2020050908,34.24,24.83,5.46,97.1,568.38
2020050909,37.94,18.59,4.96,97.12,758.12
2020050910,40.36,15.67,4.49,97.1,896.9
2020050911,42.12,14.06,4.34,97.05,971.08
2020050912,43.25,13.05,4.35,96.97,1020.88
2020050913,43.8,12.56,4.39,96.9,954.53
2020050914,43.8,12.15,4.36,96.81,820.83
2020050915,43.43,11.99,4.32,96.74,605.45
2020050916,42.64,12.22,4.26,96.72,364.85
2020050917,41.34,13.07,3.82,96.74,155.82
2020050918,37.71,17.86,2.65,96.78,15.73
2020050919,35.82,20.0,2.9,96.84,0.0
2020050920,34.86,20.55,3.01,96.9,0.0
2020050921,33.88,21.13,3.21,96.95,0.0
2020050922,32.74,22.11,3.57,96.96,0.0
2020050923,31.79,23.4,3.99,96.95,0.0
2020051000,30.95,25.4,4.33,96.93,0.0
2020051001,30.19,27.92,4.49,96.91,0.0
2020051002,29.46,30.32,4.35,96.92,0.0
2020051003,28.7,32.59,4.05,96.94,0.0
2020051004,27.97,34.67,3.73,96.99,0.0
2020051005,27.4,36.33,3.37,97.05,11.65
2020051006,28.83,33.92,4.46,97.11,142.0
2020051007,31.22,30.51,3.94,97.17,345.8
2020051008,35.72,22.8,4.02,97.2,570.2
2020051009,38.71,17.72,3.58,97.2,772.3
2020051010,40.38,15.58,3.25,97.17,924.3
2020051011,41.61,14.22,3.12,97.11,993.17
2020051012,42.45,13.25,3.19,97.02,1009.38
2020051013,42.92,12.57,3.42,96.93,944.97
2020051014,42.92,12.3,3.56,96.86,814.6
2020051015,42.59,12.07,3.44,96.82,621.97
2020051016,41.87,12.22,3.21,96.78,381.58
2020051017,40.68,12.85,2.76,96.78,162.27
2020051018,37.32,17.52,1.85,96.79,15.5
2020051019,35.32,19.51,2.05,96.83,0.0
2020051020,34.13,20.97,2.22,96.9,0.0
2020051021,33.14,22.45,2.37,96.96,0.0
2020051022,32.18,23.86,2.42,97.0,0.0
2020051023,31.15,25.84,2.45,97.0,0.0
2020051100,30.05,28.35,2.52,96.99,0.0
2020051101,28.98,31.15,2.59,96.97,0.0
2020051102,28.08,33.87,2.66,96.95,0.0
2020051103,27.37,36.28,2.76,96.97,0.0
2020051104,26.79,38.26,2.9,97.02,0.0
2020051105,26.6,39.07,3.11,97.09,11.6
2020051106,28.89,34.01,5.15,97.15,142.52
2020051107,31.94,28.22,5.9,97.21,336.9
2020051108,36.52,20.62,7.03,97.24,551.78
2020051109,38.72,17.82,6.81,97.23,752.28
2020051110,40.17,16.37,6.51,97.21,918.15
2020051111,41.29,15.34,6.2,97.17,971.9
2020051112,42.02,14.73,5.9,97.12,984.65
2020051113,41.82,14.88,5.47,97.05,938.28
2020051114,41.45,15.16,5.07,96.97,749.45
2020051115,41.54,15.0,4.88,96.9,562.65
2020051116,40.87,15.49,4.8,96.85,345.0
2020051117,39.61,16.71,4.85,96.85,148.6
2020051118,36.72,20.62,3.45,96.88,15.1
2020051119,34.67,24.29,3.63,96.93,0.0
2020051120,33.86,26.15,4.19,96.99,0.0
2020051121,33.1,28.0,4.6,97.03,0.0
2020051122,32.29,29.83,4.39,97.07,0.0
2020051123,31.4,31.65,3.8,97.09,0.0
2020051200,30.58,33.29,3.34,97.07,0.0
2020051201,29.8,35.02,3.05,97.03,0.0
2020051202,28.96,37.33,2.79,97.0,0.0
2020051203,28.23,39.51,2.62,97.0,0.0
2020051204,27.58,41.3,2.57,97.04,0.0
2020051205,27.22,41.74,2.5,97.12,11.3
2020051206,29.26,36.08,3.59,97.21,125.7
2020051207,32.12,30.51,3.76,97.28,282.35
2020051208,35.41,25.72,4.42,97.32,456.7
2020051209,36.87,24.24,4.06,97.32,568.47
2020051210,38.12,22.76,3.64,97.28,784.67
2020051211,39.19,21.2,3.28,97.21,955.8
2020051212,39.98,19.95,2.98,97.11,997.03
2020051213,40.45,18.91,2.73,97.01,938.03
2020051214,40.61,18.1,2.6,96.92,800.47
2020051215,40.28,17.92,2.77,96.86,613.35
2020051216,39.58,18.0,2.95,96.84,393.23
2020051217,38.27,18.99,2.64,96.84,175.98
2020051218,36.04,23.9,1.82,96.87,19.0
2020051219,34.36,26.38,2.14,96.91,0.0
2020051220,33.4,27.52,2.35,96.96,0.0
2020051221,32.49,28.97,2.5,96.99,0.0
2020051222,31.71,30.47,2.63,96.99,0.0
2020051223,30.97,32.08,2.72,96.97,0.0
2020051300,30.27,33.85,2.79,96.94,0.0
2020051301,29.62,35.75,2.88,96.91,0.0
2020051302,28.96,37.91,3.05,96.91,0.0
2020051303,28.29,39.74,3.25,96.92,0.0
2020051304,27.56,41.4,3.35,96.96,0.0
2020051305,27.14,41.94,3.47,97.01,13.3
2020051306,28.73,37.55,4.84,97.09,127.93
2020051307,31.67,30.56,4.5,97.15,292.25
2020051308,34.6,24.51,3.93,97.2,473.95
2020051309,36.12,22.69,2.93,97.2,682.88
2020051310,37.53,21.51,2.38,97.16,894.78
2020051311,38.61,20.65,1.72,97.08,974.47
2020051312,39.44,19.99,1.09,97.0,947.72
2020051313,40.01,19.44,0.69,96.9,880.12
2020051314,40.28,18.98,0.93,96.81,746.0
2020051315,40.19,18.81,1.57,96.75,576.22
2020051316,39.69,19.14,2.15,96.72,354.5
2020051317,38.75,20.07,2.54,96.72,147.62
2020051318,36.61,23.87,1.73,96.76,16.4
2020051319,34.56,27.69,1.66,96.83,0.0
2020051320,33.53,29.76,1.61,96.9,0.0
2020051321,32.81,31.31,1.7,96.93,0.0
2020051322,31.95,33.09,1.98,96.93,0.0
2020051323,30.77,35.59,2.32,96.91,0.0
2020051400,29.76,37.77,2.45,96.9,0.0
2020051401,28.99,39.41,2.43,96.88,0.0
2020051402,28.32,40.92,2.32,96.87,0.0
2020051403,27.71,42.2,2.22,96.87,0.0
2020051404,27.12,43.35,2.22,96.9,0.0
2020051405,26.74,43.91,2.42,96.95,12.25
2020051406,28.47,39.09,3.66,97.03,124.1
2020051407,31.51,31.54,3.85,97.07,297.02
2020051408,34.77,24.95,3.78,97.1,516.33
2020051409,36.95,21.25,4.09,97.11,675.9
2020051410,38.63,18.76,4.54,97.07,833.15
2020051411,39.98,17.08,4.9,97.0,948.05
2020051412,40.93,15.89,5.05,96.92,1012.53
2020051413,41.5,15.17,5.03,96.84,949.42
2020051414,41.63,14.83,5.16,96.77,812.1
2020051415,41.36,14.84,5.27,96.75,625.88
2020051416,40.59,15.46,5.28,96.74,410.27
2020051417,39.35,16.7,5.18,96.76,187.62
2020051418,36.47,20.74,3.39,96.82,20.98
2020051419,34.18,24.84,3.2,96.9,0.0
2020051420,33.22,26.95,3.28,96.96,0.0
2020051421,32.34,29.09,3.28,97.01,0.0
2020051422,31.51,31.27,3.23,97.04,0.0
2020051423,30.7,33.44,3.1,97.03,0.0
2020051500,29.88,35.95,2.92,97.01,0.0
2020051501,29.06,39.06,2.86,96.98,0.0
2020051502,28.21,43.16,3.09,96.97,0.0
2020051503,27.39,48.24,3.36,97.0,0.0
2020051504,26.7,53.54,3.56,97.03,0.0
2020051505,26.28,57.92,4.17,97.09,12.82
2020051506,27.3,56.03,4.91,97.15,132.4
2020051507,29.99,46.4,4.95,97.2,304.9
2020051508,33.6,33.42,4.51,97.22,556.4
2020051509,35.95,28.04,3.69,97.21,785.47
2020051510,37.56,25.43,3.01,97.17,908.25
2020051511,38.76,23.59,2.54,97.1,958.83
2020051512,39.63,22.09,2.49,97.01,905.5
2020051513,40.18,20.94,2.83,96.93,853.53
2020051514,40.32,20.34,3.22,96.86,657.67
2020051515,39.99,20.4,3.58,96.79,527.53
2020051516,39.25,20.86,3.85,96.75,318.77
2020051517,38.09,22.23,4.15,96.74,141.93
2020051518,36.45,25.01,3.8,96.76,17.6
2020051519,34.8,28.57,4.08,96.81,0.0
2020051520,33.94,30.91,4.85,96.88,0.0
2020051521,33.04,33.19,4.87,96.93,0.0
2020051522,32.2,35.03,4.52,96.94,0.0
2020051523,31.44,36.6,3.95,96.94,0.0
2020051600,30.72,38.05,3.34,96.92,0.0
2020051601,30.05,39.46,2.78,96.9,0.0
2020051602,29.48,40.85,2.53,96.89,0.0
2020051603,29.1,41.69,2.51,96.91,0.0
2020051604,28.71,42.49,2.55,96.93,0.0
2020051605,28.54,42.58,2.77,96.98,15.32
2020051606,30.02,38.68,4.11,97.04,149.77
2020051607,32.67,32.48,3.61,97.07,355.5
2020051608,35.12,27.49,2.15,97.1,570.33
2020051609,36.41,24.8,0.88,97.1,767.3
2020051610,37.68,22.45,1.45,97.08,894.53
2020051611,38.58,21.03,2.11,97.02,964.88
2020051612,39.04,20.31,2.63,96.96,979.25
2020051613,39.91,19.2,3.04,96.86,746.0
2020051614,40.18,18.43,3.21,96.78,676.5
2020051615,39.92,18.2,3.32,96.71,507.73
2020051616,39.31,18.38,3.44,96.68,316.52
2020051617,38.28,19.27,3.49,96.68,135.0
2020051618,36.31,22.04,2.45,96.72,15.73
2020051619,34.29,25.42,2.32,96.78,0.0
2020051620,33.34,27.06,2.28,96.82,0.0
2020051621,32.58,28.5,2.13,96.84,0.0
2020051622,32.05,29.43,1.94,96.85,0.0
2020051623,31.51,30.03,1.83,96.83,0.0
2020051700,30.78,30.95,1.92,96.79,0.0
2020051701,29.88,32.21,2.18,96.76,0.0
2020051702,29.06,33.15,2.38,96.75,0.0
2020051703,28.51,33.24,2.42,96.76,0.0
2020051704,27.88,32.86,2.36,96.8,0.0
2020051705,27.52,31.39,2.18,96.85,13.27
2020051706,29.35,25.41,2.54,96.9,145.2
2020051707,31.85,19.12,2.24,96.95,348.55
2020051708,36.19,10.66,2.86,96.97,594.08
2020051709,38.28,9.68,3.49,96.96,803.33
2020051710,39.71,9.11,4.2,96.93,903.97
2020051711,40.63,8.56,4.97,96.87,1003.03
2020051712,41.4,7.91,5.66,96.8,1022.97
2020051713,41.78,7.53,6.11,96.71,948.47
2020051714,41.68,7.57,6.37,96.63,819.35
2020051715,41.15,7.97,6.49,96.57,641.5
2020051716,40.21,8.63,6.6,96.55,391.67
2020051717,38.8,9.61,6.57,96.56,169.23
2020051718,35.85,12.08,4.67,96.6,18.4
2020051719,33.45,14.05,4.27,96.67,0.0
2020051720,32.23,14.92,3.94,96.73,0.0
2020051721,31.03,15.91,3.39,96.77,0.0
2020051722,30.16,16.87,2.95,96.78,0.0
2020051723,29.5,17.82,2.66,96.77,0.0
2020051800,28.85,18.81,2.63,96.74,0.0
2020051801,28.0,20.0,2.79,96.71,0.0
2020051802,27.09,21.35,2.85,96.71,0.0
2020051803,26.26,22.55,2.64,96.72,0.0
2020051804,26.07,22.67,2.11,96.73,0.0
2020051805,26.82,21.48,1.18,96.76,13.12
2020051806,28.37,19.31,0.82,96.81,130.82
2020051807,30.49,16.39,2.09,96.86,322.17
2020051808,35.01,11.86,2.11,96.89,558.05
2020051809,37.75,10.23,2.87,96.89,790.55
2020051810,39.26,9.87,3.34,96.86,929.6
2020051811,40.3,9.93,3.87,96.81,1004.92
2020051812,41.01,10.43,4.45,96.73,974.28
2020051813,41.29,11.12,4.99,96.64,923.22
2020051814,41.05,11.87,5.29,96.56,762.72
2020051815,40.62,12.54,5.33,96.5,598.92
2020051816,39.88,13.31,5.25,96.46,372.25
2020051817,38.79,14.24,4.92,96.46,155.07
2020051818,35.98,17.14,3.02,96.47,18.75
2020051819,33.92,18.81,3.23,96.53,0.0
2020051820,32.85,18.1,3.73,96.58,0.0
2020051821,31.68,17.26,4.31,96.64,0.0
2020051822,30.47,17.37,4.48,96.68,0.0
2020051823,29.26,18.28,4.11,96.7,0.0
2020051900,28.2,19.6,3.67,96.7,0.0
2020051901,27.32,21.23,3.35,96.68,0.0
